crop_row_type,crop_status,crop_review_status,extractability_class,queue_id,source_id,paper_title,response_type,candidate_descriptor,candidate_type,candidate_label,pdf_page,local_relpath,source_page_render,source_page_width,source_page_height,crop_path,crop_box_xywh,crop_method,caption_locator_status,panel_label,final_clip_path,digitized_data_path,axis_units_status,variance_sample_size_status,caption_text,rejection_reason,recommended_action
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-dde85c3e-growth,dde85c3e-6c0d-4057-9a5a-116138865992,"Bak - 1983 - Neoplasia, regeneration and growth in the reef-building coral Acropora palmata.pdf",growth,figure:Fig. 3:p4,figure,Fig. 3,4,"literature/META_ANALYSIS_POOL/Bak - 1983 - Neoplasia, regeneration and growth in the reef-building coral Acropora palmata.pdf",digitization/figures/source_pages/dde85c3e__page-004.png,1495,1963,digitization/figures/crop_review/dde85c3e__growth__figure-fig-3__page-4__crop-001.png,"669,71,729,757",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/dde85c3e__growth__figure-fig-3_panel-<panel>.png,digitization/data/dde85c3e__growth__figure-fig-3_panel-<panel>.csv,not_checked,not_checked,"Fig. 3. Acropora palmata. Growth rates of branches. Horizontal bar of each data point denotes experimental period. Vertical bars show SD. Growth of controls: closed circles. Growth of neoplasia branches: open circles, indicating branches with neoplasia closer (<) and farther (>) than 25 cm from tip of branch. Growth of branches with tissue lesions: open squares, and tissue+skeleton lesions: closed squares.",,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-dde85c3e-rate,dde85c3e-6c0d-4057-9a5a-116138865992,"Bak - 1983 - Neoplasia, regeneration and growth in the reef-building coral Acropora palmata.pdf",rate,figure:Fig. 5:p5,figure,Fig. 5,5,"literature/META_ANALYSIS_POOL/Bak - 1983 - Neoplasia, regeneration and growth in the reef-building coral Acropora palmata.pdf",digitization/figures/source_pages/dde85c3e__page-005.png,1495,1963,digitization/figures/crop_review/dde85c3e__rate__figure-fig-5__page-5__crop-001.png,"102,73,1294,1176",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/dde85c3e__rate__figure-fig-5_panel-<panel>.png,digitization/data/dde85c3e__rate__figure-fig-5_panel-<panel>.csv,not_checked,not_checked,"Fig. 5. Acropora palmata. Surface area of lesions over time showing recovery rate. Tissue lesions: closed circles, tissue+skeleton lesions: open circles.",,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-dde85c3e-rate,dde85c3e-6c0d-4057-9a5a-116138865992,"Bak - 1983 - Neoplasia, regeneration and growth in the reef-building coral Acropora palmata.pdf",rate,figure:Fig. 4:p4,figure,Fig. 4,4,"literature/META_ANALYSIS_POOL/Bak - 1983 - Neoplasia, regeneration and growth in the reef-building coral Acropora palmata.pdf",digitization/figures/source_pages/dde85c3e__page-004.png,1495,1963,digitization/figures/crop_review/dde85c3e__rate__figure-fig-4__page-4__crop-002.png,"669,792,730,1100",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/dde85c3e__rate__figure-fig-4_panel-<panel>.png,digitization/data/dde85c3e__rate__figure-fig-4_panel-<panel>.csv,not_checked,not_checked,"Fig. 4. Rates of regeneration of tissue lesions (t, dashed lines) and tissue+skeleton lesions (ts, solid lines) expressed as percentage of lesions completely recovered. Coral species and depth of experimental colonies; Ap: Acropora palmata 2 m; Pa: Porites astreoides 10 m and 23 m; Ma: Montastrea annularis 10 m; Aa: Agaricia agaricites 10 m and 25 m.",,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,mixed_visual_quantitative_candidate,DIG-e2191f69-rate,e2191f69-a271-4c74-be4c-ebe977248362,Hall - 1997 - Interspecific differences in the regeneration of artificial injuries on scleractinian corals.pdf,rate,figure:Fig. 1:p6,figure,Fig. 1,6,literature/META_ANALYSIS_POOL/Hall - 1997 - Interspecific differences in the regeneration of artificial injuries on scleractinian corals.pdf,digitization/figures/source_pages/e2191f69__page-006.png,1530,1980,digitization/figures/crop_review/e2191f69__rate__figure-fig-1__page-6__crop-001.png,"56,170,757,1436",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/e2191f69__rate__figure-fig-1_panel-<panel>.png,digitization/data/e2191f69__rate__figure-fig-1_panel-<panel>.csv,not_checked,not_checked,"Fig. 1. A photographic series showing the recovery of the tissue and scraping injuries inflicted on Porites over time, where a = tissue injury and b = scraping injury.",,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-e2191f69-rate,e2191f69-a271-4c74-be4c-ebe977248362,Hall - 1997 - Interspecific differences in the regeneration of artificial injuries on scleractinian corals.pdf,rate,figure:Fig. 2:p8,figure,Fig. 2,8,literature/META_ANALYSIS_POOL/Hall - 1997 - Interspecific differences in the regeneration of artificial injuries on scleractinian corals.pdf,digitization/figures/source_pages/e2191f69__page-008.png,1530,1980,digitization/figures/crop_review/e2191f69__rate__figure-fig-2__page-8__crop-002.png,"57,170,756,984",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/e2191f69__rate__figure-fig-2_panel-<panel>.png,digitization/data/e2191f69__rate__figure-fig-2_panel-<panel>.csv,not_checked,not_checked,Fig. 2. The amount of regeneration of a central and edge injury for several common reef crest species over 71 days. The error bars are one standard error.,,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-e2191f69-rate,e2191f69-a271-4c74-be4c-ebe977248362,Hall - 1997 - Interspecific differences in the regeneration of artificial injuries on scleractinian corals.pdf,rate,figure:Fig. 3:p9,figure,Fig. 3,9,literature/META_ANALYSIS_POOL/Hall - 1997 - Interspecific differences in the regeneration of artificial injuries on scleractinian corals.pdf,digitization/figures/source_pages/e2191f69__page-009.png,1530,1980,digitization/figures/crop_review/e2191f69__rate__figure-fig-3__page-9__crop-003.png,"57,170,756,1431",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/e2191f69__rate__figure-fig-3_panel-<panel>.png,digitization/data/e2191f69__rate__figure-fig-3_panel-<panel>.csv,not_checked,not_checked,Fig. 3. Percentage of injury regeneration over time for Porites australiensis and Acropora cytherea. The error bars are one standard error.,,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,table_transcription_candidate,DIG-e2191f69-rate,e2191f69-a271-4c74-be4c-ebe977248362,Hall - 1997 - Interspecific differences in the regeneration of artificial injuries on scleractinian corals.pdf,rate,table:Table 4:p10,table,Table 4,10,literature/META_ANALYSIS_POOL/Hall - 1997 - Interspecific differences in the regeneration of artificial injuries on scleractinian corals.pdf,digitization/figures/source_pages/e2191f69__page-010.png,1530,1980,digitization/figures/crop_review/e2191f69__rate__table-table-4__page-10__crop-004.png,"56,170,757,1436",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/e2191f69__rate__table-table-4_panel-<panel>.png,digitization/data/e2191f69__rate__table-table-4_panel-<panel>.csv,not_checked,not_checked,Table 4. (a) Linear extension of new growth for the two injury types (tissue removal and branch removal) inflicted on Acropora millepora and A. gemmifera. (b) Injury size and regeneration (percent of injury recovered) for the three injury types inflicted on A. millepora and A. gemmifera.,,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-ec19aed9-rate,ec19aed9-6875-473a-accb-914b065e6e10,Counsell et al. - 2019 - Colony size and depth affect wound repair in a branching coral.pdf,rate,figure:Fig. 5:p8,figure,Fig. 5,8,literature/META_ANALYSIS_POOL/Counsell et al. - 2019 - Colony size and depth affect wound repair in a branching coral.pdf,digitization/figures/source_pages/ec19aed9__page-008.png,1489,1978,digitization/figures/crop_review/ec19aed9__rate__figure-fig-5__page-8__crop-001.png,"109,64,1270,776",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/ec19aed9__rate__figure-fig-5_panel-<panel>.png,digitization/data/ec19aed9__rate__figure-fig-5_panel-<panel>.csv,not_checked,not_checked,"Fig. 5. Plots of the average effect of depth, colony size, inter-branch distance, bleaching history stress index, percent live coral tissue, and wound size on the time (in days) for wounds to heal in Pocillopora meandrina, based on a Generalized Linear Mixed Model. Gray bars show the 95% confidence interval on model estimates.",,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,mixed_visual_quantitative_candidate,DIG-ec19aed9-rate,ec19aed9-6875-473a-accb-914b065e6e10,Counsell et al. - 2019 - Colony size and depth affect wound repair in a branching coral.pdf,rate,figure:Fig. 3:p6,figure,Fig. 3,6,literature/META_ANALYSIS_POOL/Counsell et al. - 2019 - Colony size and depth affect wound repair in a branching coral.pdf,digitization/figures/source_pages/ec19aed9__page-006.png,1489,1978,digitization/figures/crop_review/ec19aed9__rate__figure-fig-3__page-6__crop-002.png,"109,64,683,1027",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/ec19aed9__rate__figure-fig-3_panel-<panel>.png,digitization/data/ec19aed9__rate__figure-fig-3_panel-<panel>.csv,not_checked,not_checked,Fig. 3. Chronological photographs of wound healing from an initial (April 2017) and subsequent (May 2017) broken branch of a Pocillopora meandrina colony.,,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,table_transcription_candidate,DIG-ec19aed9-rate,ec19aed9-6875-473a-accb-914b065e6e10,Counsell et al. - 2019 - Colony size and depth affect wound repair in a branching coral.pdf,rate,table:Table 1:p4,table,Table 1,4,literature/META_ANALYSIS_POOL/Counsell et al. - 2019 - Colony size and depth affect wound repair in a branching coral.pdf,digitization/figures/source_pages/ec19aed9__page-004.png,1489,1978,digitization/figures/crop_review/ec19aed9__rate__table-table-1__page-4__crop-003.png,"109,64,1270,839",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/ec19aed9__rate__table-table-1_panel-<panel>.png,digitization/data/ec19aed9__rate__table-table-1_panel-<panel>.csv,not_checked,not_checked,"Table 1. Site names with coordinates, number of Pocillopora meandrina colonies sampled, depth, colony bleaching history, average daily temperature, significant wave height, and time to heal wound.",,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-ec19aed9-rate,ec19aed9-6875-473a-accb-914b065e6e10,Counsell et al. - 2019 - Colony size and depth affect wound repair in a branching coral.pdf,rate,figure:Fig. 4:p6,figure,Fig. 4,6,literature/META_ANALYSIS_POOL/Counsell et al. - 2019 - Colony size and depth affect wound repair in a branching coral.pdf,digitization/figures/source_pages/ec19aed9__page-006.png,1489,1978,digitization/figures/crop_review/ec19aed9__rate__figure-fig-4__page-6__crop-004.png,"109,1055,683,830",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/ec19aed9__rate__figure-fig-4_panel-<panel>.png,digitization/data/ec19aed9__rate__figure-fig-4_panel-<panel>.csv,not_checked,not_checked,Fig. 4. Scatterplot comparing the number of days to heal an initial wound versus a subsequent wound for each Pocillopora meandrina colony.,,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-f46ad039-growth,f46ad039-b2d6-4a0a-860d-98cf61f2a7de,Miller and Hay - 1998 - Effects of fish predation and seaweed competition on the survival and growth of corals.pdf,growth,figure:Fig. 5A-C:p4,figure,Fig. 5A-C,4,literature/META_ANALYSIS_POOL/Miller and Hay - 1998 - Effects of fish predation and seaweed competition on the survival and growth of corals.pdf,digitization/figures/source_pages/f46ad039__page-004.png,1460,1963,digitization/figures/crop_review/f46ad039__growth__figure-fig-5a-c__page-4__crop-001.png,"88,133,1285,1750",page_content_bbox_fallback,caption_bbox_not_found,all_unverified,digitization/figures/f46ad039__growth__figure-fig-5a-c_panel-<panel>.png,digitization/data/f46ad039__growth__figure-fig-5a-c_panel-<panel>.csv,not_checked,not_checked,"Fig. 5A-C Results of the experiment with P. porites. Bars represent means + 1 SE. Panels show macroalgal percent cover, coral growth as relative change in buoyant weight, and grazing scars on corals in the six treatment groups.",,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-f46ad039-survival,f46ad039-b2d6-4a0a-860d-98cf61f2a7de,Miller and Hay - 1998 - Effects of fish predation and seaweed competition on the survival and growth of corals.pdf,survival,figure:Fig. 2:p3,figure,Fig. 2,3,literature/META_ANALYSIS_POOL/Miller and Hay - 1998 - Effects of fish predation and seaweed competition on the survival and growth of corals.pdf,digitization/figures/source_pages/f46ad039__page-003.png,1460,1963,digitization/figures/crop_review/f46ad039__survival__figure-fig-2__page-3__crop-001.png,"653,133,721,1749",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/f46ad039__survival__figure-fig-2_panel-<panel>.png,digitization/data/f46ad039__survival__figure-fig-2_panel-<panel>.csv,not_checked,not_checked,Fig. 2 Results of the experiment with P. divaricata. Bars represent means + 1 SE; treatments with the same letter are not significantly different by Dunn post hoc pairwise comparisons. Surrounding text identifies the plotted response as 48-hour survivorship.,,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-f7335f31-rate,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,rate,figure:Fig. 2:p4,figure,Fig. 2,4,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,digitization/figures/source_pages/f7335f31__page-004.png,1441,1803,digitization/figures/crop_review/f7335f31__rate__figure-fig-2__page-4__crop-001.png,"80,64,1249,1683",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/f7335f31__rate__figure-fig-2_panel-<panel>.png,digitization/data/f7335f31__rate__figure-fig-2_panel-<panel>.csv,not_checked,not_checked,Fig. 2. Regeneration of the four species used in the long-term sediment stress experiment. Lesion size is given as the mean size of all lesions at a certain time. Fitted regression lines are drawn in graphs. Low: low sedimentation site; High: high sedimentation site.,,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,quantitative_plot_candidate,DIG-f7335f31-rate,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,rate,figure:Fig. 3:p5,figure,Fig. 3,5,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,digitization/figures/source_pages/f7335f31__page-005.png,1441,1803,digitization/figures/crop_review/f7335f31__rate__figure-fig-3__page-5__crop-002.png,"180,624,1105,1121",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/f7335f31__rate__figure-fig-3_panel-<panel>.png,digitization/data/f7335f31__rate__figure-fig-3_panel-<panel>.csv,not_checked,not_checked,Fig. 3. Regeneration of Montastrea annularis up-current (SedUp) and down-current (SedDown) of the construction site of an artificial beach. Lesion size is the mean size of all lesions at a given time. Fitted regression lines are drawn in graph.,,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,table_transcription_candidate,DIG-f7335f31-rate,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,rate,table:Table 2:p6,table,Table 2,6,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,digitization/figures/source_pages/f7335f31__page-006.png,1441,1803,digitization/figures/crop_review/f7335f31__rate__table-table-2__page-6__crop-003.png,"109,45,1231,1700",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/f7335f31__rate__table-table-2_panel-<panel>.png,digitization/data/f7335f31__rate__table-table-2_panel-<panel>.csv,not_checked,not_checked,"Table 2. Life history characteristics. Comparison of regeneration, reproduction, growth, polyp position, sediment rejection, and competitive characteristics of the species used in this study.",,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
accepted_visual_candidate,auto_crop_proposal_created,needs_human_crop_box_qa,table_transcription_candidate,DIG-f7335f31-rate,f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,rate,table:Table 1:p5,table,Table 1,5,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,digitization/figures/source_pages/f7335f31__page-005.png,1441,1803,digitization/figures/crop_review/f7335f31__rate__table-table-1__page-5__crop-004.png,"124,63,1172,597",caption_segment_content_bbox,caption_bbox_found,all_unverified,digitization/figures/f7335f31__rate__table-table-1_panel-<panel>.png,digitization/data/f7335f31__rate__table-table-1_panel-<panel>.csv,not_checked,not_checked,"Table 1. Results of regression analyses and slope comparisons. Data were fitted to the line Size = C * 10^(b*Time), with C, slope, days to lesion closure, sample size, R2, days included, and slope-comparison probabilities reported.",,Review crop proposal against source page; adjust crop box and panel label before treating as a final clip.
retained_caption_rejected,retained_rejected_not_cropped,do_not_crop_from_caption_audit,not_a_valid_visual_candidate,DIG-12e9e864-survival,12e9e864-5ff1-42c4-a63d-19b5d62a7464,Bak and Es - REGENERATION OF SUPERFICIAL DAMAGE IN THE SCLERACTINIAN CORALS AGARCA AGARCTES F. PURPUREA AND P.pdf,survival,,figure,no_valid_candidate_found,4,,,,,,,,,,,,,,,"No printed survival/mortality/death figure or table was found in this PDF; detected printed candidates report lesion regeneration, lesion area change, or references only.",Retained for traceability; do not crop unless caption audit is overturned.
retained_caption_rejected,retained_rejected_not_cropped,do_not_crop_from_caption_audit,not_a_valid_visual_candidate,DIG-12e9e864-survival,12e9e864-5ff1-42c4-a63d-19b5d62a7464,Bak and Es - REGENERATION OF SUPERFICIAL DAMAGE IN THE SCLERACTINIAN CORALS AGARCA AGARCTES F. PURPUREA AND P.pdf,survival,,figure,no_valid_candidate_found,2,,,,,,,,,,,,,,,"No printed survival/mortality/death figure or table was found in this PDF; detected printed candidates report lesion regeneration, lesion area change, or references only.",Retained for traceability; do not crop unless caption audit is overturned.
retained_caption_rejected,retained_rejected_not_cropped,do_not_crop_from_caption_audit,not_a_valid_visual_candidate,DIG-12e9e864-survival,12e9e864-5ff1-42c4-a63d-19b5d62a7464,Bak and Es - REGENERATION OF SUPERFICIAL DAMAGE IN THE SCLERACTINIAN CORALS AGARCA AGARCTES F. PURPUREA AND P.pdf,survival,,figure,no_valid_candidate_found,3,,,,,,,,,,,,,,,"No printed survival/mortality/death figure or table was found in this PDF; detected printed candidates report lesion regeneration, lesion area change, or references only.",Retained for traceability; do not crop unless caption audit is overturned.
retained_caption_rejected,retained_rejected_not_cropped,do_not_crop_from_caption_audit,not_a_valid_visual_candidate,DIG-12e9e864-survival,12e9e864-5ff1-42c4-a63d-19b5d62a7464,Bak and Es - REGENERATION OF SUPERFICIAL DAMAGE IN THE SCLERACTINIAN CORALS AGARCA AGARCTES F. PURPUREA AND P.pdf,survival,,table,no_valid_candidate_found,3,,,,,,,,,,,,,,,"No printed survival/mortality/death figure or table was found in this PDF; detected printed candidates report lesion regeneration, lesion area change, or references only.",Retained for traceability; do not crop unless caption audit is overturned.
retained_caption_rejected,retained_rejected_not_cropped,do_not_crop_from_caption_audit,not_a_valid_visual_candidate,DIG-12e9e864-survival,12e9e864-5ff1-42c4-a63d-19b5d62a7464,Bak and Es - REGENERATION OF SUPERFICIAL DAMAGE IN THE SCLERACTINIAN CORALS AGARCA AGARCTES F. PURPUREA AND P.pdf,survival,,table,no_valid_candidate_found,3,,,,,,,,,,,,,,,"No printed survival/mortality/death figure or table was found in this PDF; detected printed candidates report lesion regeneration, lesion area change, or references only.",Retained for traceability; do not crop unless caption audit is overturned.
retained_caption_rejected,retained_rejected_not_cropped,do_not_crop_from_caption_audit,not_a_valid_visual_candidate,DIG-ec19aed9-survival,ec19aed9-6875-473a-accb-914b065e6e10,Counsell et al. - 2019 - Colony size and depth affect wound repair in a branching coral.pdf,survival,,figure,no_valid_candidate_found,4,,,,,,,,,,,,,,,"No printed survival/mortality outcome figure or table was found in this PDF; printed candidates are site maps, bleaching ranks, wound-healing timing, or site metadata.",Retained for traceability; do not crop unless caption audit is overturned.
retained_caption_rejected,retained_rejected_not_cropped,do_not_crop_from_caption_audit,not_a_valid_visual_candidate,DIG-ec19aed9-survival,ec19aed9-6875-473a-accb-914b065e6e10,Counsell et al. - 2019 - Colony size and depth affect wound repair in a branching coral.pdf,survival,,table,no_valid_candidate_found,4,,,,,,,,,,,,,,,"No printed survival/mortality outcome figure or table was found in this PDF; printed candidates are site maps, bleaching ranks, wound-healing timing, or site metadata.",Retained for traceability; do not crop unless caption audit is overturned.
retained_caption_rejected,retained_rejected_not_cropped,do_not_crop_from_caption_audit,not_a_valid_visual_candidate,DIG-ec19aed9-survival,ec19aed9-6875-473a-accb-914b065e6e10,Counsell et al. - 2019 - Colony size and depth affect wound repair in a branching coral.pdf,survival,,table,no_valid_candidate_found,4,,,,,,,,,,,,,,,"No printed survival/mortality outcome figure or table was found in this PDF; printed candidates are site maps, bleaching ranks, wound-healing timing, or site metadata.",Retained for traceability; do not crop unless caption audit is overturned.
retained_caption_rejected,retained_rejected_not_cropped,do_not_crop_from_caption_audit,not_a_valid_visual_candidate,DIG-ec19aed9-survival,ec19aed9-6875-473a-accb-914b065e6e10,Counsell et al. - 2019 - Colony size and depth affect wound repair in a branching coral.pdf,survival,,figure,no_valid_candidate_found,5,,,,,,,,,,,,,,,"No printed survival/mortality outcome figure or table was found in this PDF; printed candidates are site maps, bleaching ranks, wound-healing timing, or site metadata.",Retained for traceability; do not crop unless caption audit is overturned.
retained_caption_rejected,retained_rejected_not_cropped,do_not_crop_from_caption_audit,not_a_valid_visual_candidate,DIG-ec19aed9-survival,ec19aed9-6875-473a-accb-914b065e6e10,Counsell et al. - 2019 - Colony size and depth affect wound repair in a branching coral.pdf,survival,,figure,no_valid_candidate_found,6,,,,,,,,,,,,,,,"No printed survival/mortality outcome figure or table was found in this PDF; printed candidates are site maps, bleaching ranks, wound-healing timing, or site metadata.",Retained for traceability; do not crop unless caption audit is overturned.
retained_caption_rejected,retained_rejected_not_cropped,do_not_crop_from_caption_audit,not_a_valid_visual_candidate,DIG-ad751939-survival,ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,survival,,figure,no_valid_candidate_found,2,,,,,,,,,,,,,,,"No printed survival/mortality outcome figure or table was found in this PDF; printed tables report lesion recovery or 14C translocation, and the figure/panel candidates are lesion/sampling-site visuals.",Retained for traceability; do not crop unless caption audit is overturned.
retained_caption_rejected,retained_rejected_not_cropped,do_not_crop_from_caption_audit,not_a_valid_visual_candidate,DIG-ad751939-survival,ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,survival,,table,no_valid_candidate_found,4,,,,,,,,,,,,,,,"No printed survival/mortality outcome figure or table was found in this PDF; printed tables report lesion recovery or 14C translocation, and the figure/panel candidates are lesion/sampling-site visuals.",Retained for traceability; do not crop unless caption audit is overturned.
retained_caption_rejected,retained_rejected_not_cropped,do_not_crop_from_caption_audit,not_a_valid_visual_candidate,DIG-ad751939-survival,ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,survival,,table,no_valid_candidate_found,4,,,,,,,,,,,,,,,"No printed survival/mortality outcome figure or table was found in this PDF; printed tables report lesion recovery or 14C translocation, and the figure/panel candidates are lesion/sampling-site visuals.",Retained for traceability; do not crop unless caption audit is overturned.
retained_caption_rejected,retained_rejected_not_cropped,do_not_crop_from_caption_audit,not_a_valid_visual_candidate,DIG-ad751939-survival,ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,survival,,figure,no_valid_candidate_found,5,,,,,,,,,,,,,,,"No printed survival/mortality outcome figure or table was found in this PDF; printed tables report lesion recovery or 14C translocation, and the figure/panel candidates are lesion/sampling-site visuals.",Retained for traceability; do not crop unless caption audit is overturned.
retained_caption_rejected,retained_rejected_not_cropped,do_not_crop_from_caption_audit,not_a_valid_visual_candidate,DIG-ad751939-survival,ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,survival,,table,no_valid_candidate_found,5,,,,,,,,,,,,,,,"No printed survival/mortality outcome figure or table was found in this PDF; printed tables report lesion recovery or 14C translocation, and the figure/panel candidates are lesion/sampling-site visuals.",Retained for traceability; do not crop unless caption audit is overturned.
retained_caption_rejected,retained_rejected_not_cropped,do_not_crop_from_caption_audit,not_a_valid_visual_candidate,DIG-45fcfd8e-growth,45fcfd8e-a2d2-4345-aec0-baeb03f883a4,Jayewardene et al. - 2009 - Effects of frequent fish predation on corals in Hawaii.pdf,growth,,figure,no_valid_candidate_found,2,,,,,,,,,,,,,,,"Candidate is a real printed caption, but it is not a growth-response figure/table; no printed growth-response candidate was found in this PDF.",Retained for traceability; do not crop unless caption audit is overturned.
retained_caption_rejected,retained_rejected_not_cropped,do_not_crop_from_caption_audit,not_a_valid_visual_candidate,DIG-45fcfd8e-growth,45fcfd8e-a2d2-4345-aec0-baeb03f883a4,Jayewardene et al. - 2009 - Effects of frequent fish predation on corals in Hawaii.pdf,growth,,figure,no_valid_candidate_found,3,,,,,,,,,,,,,,,"Candidate is a real printed caption, but it is not a growth-response figure/table; no printed growth-response candidate was found in this PDF.",Retained for traceability; do not crop unless caption audit is overturned.
retained_caption_rejected,retained_rejected_not_cropped,do_not_crop_from_caption_audit,not_a_valid_visual_candidate,DIG-45fcfd8e-growth,45fcfd8e-a2d2-4345-aec0-baeb03f883a4,Jayewardene et al. - 2009 - Effects of frequent fish predation on corals in Hawaii.pdf,growth,,figure,no_valid_candidate_found,5,,,,,,,,,,,,,,,"Candidate is a real printed caption, but it is not a growth-response figure/table; no printed growth-response candidate was found in this PDF.",Retained for traceability; do not crop unless caption audit is overturned.
retained_caption_rejected,retained_rejected_not_cropped,do_not_crop_from_caption_audit,not_a_valid_visual_candidate,DIG-45fcfd8e-growth,45fcfd8e-a2d2-4345-aec0-baeb03f883a4,Jayewardene et al. - 2009 - Effects of frequent fish predation on corals in Hawaii.pdf,growth,,table,no_valid_candidate_found,5,,,,,,,,,,,,,,,"Candidate is a real printed caption, but it is not a growth-response figure/table; no printed growth-response candidate was found in this PDF.",Retained for traceability; do not crop unless caption audit is overturned.
retained_caption_rejected,retained_rejected_not_cropped,do_not_crop_from_caption_audit,not_a_valid_visual_candidate,DIG-45fcfd8e-growth,45fcfd8e-a2d2-4345-aec0-baeb03f883a4,Jayewardene et al. - 2009 - Effects of frequent fish predation on corals in Hawaii.pdf,growth,,table,no_valid_candidate_found,5,,,,,,,,,,,,,,,"Candidate is a real printed caption, but it is not a growth-response figure/table; no printed growth-response candidate was found in this PDF.",Retained for traceability; do not crop unless caption audit is overturned.
