source_id,source_title,notebook_present,local_relpath,local_filename,current_folder,local_present,source_to_local_score,audit_count,audit_titles,audit_verdicts,candidate_bins,conflicting_audits,screening_bucket,screening_notes
66c25dd3-3ef3-4d36-9930-e9b3e852913d,Madeira_2022_Does_Predation_Exacerbate_the_Risk_of_Endosymbiont_..._doi-10.3389-fphys.2022.801672.pdf,1,literature/META_ANALYSIS_POOL/Madeira et al. - 2022 - Does Predation Exacerbate the Risk of Endosymbiont Loss in Heat Stressed Hermatypic Corals Molecula.pdf,Madeira et al. - 2022 - Does Predation Exacerbate the Risk of Endosymbiont Loss in Heat Stressed Hermatypic Corals Molecula.pdf,META_ANALYSIS_POOL,1,1.109,2,5. Madeira et al. (2022) [Does Predation Exacerbate the Risk of Endosymbiont Loss...] || 1. Madeira et al. (2022) [Does Predation Exacerbate the Risk of Endosymbiont Loss in Heat Stressed Hermatypic Corals...],[Narrative/Mechanism Only],rate|growth|mechanism|survival,0,include_mechanism_only,"[Narrative/Mechanism Only] The study yields excellent multi-stressor data regarding cellular/molecular mechanisms (Bin 5), measuring Integrated Biomarker Responses via Hsp70, Ubiquitin (Ub), and Total Antioxidant Capacity (TAC) [20, 21]. However, it lacks the continuous macroscopic growth or healing metrics with extractable variance required for Bins 1 and 2. || [Narrative/Mechanism Only] The macroscopic health and survival data are categorical (percentages without variance). However, the study provides excellent mechanistic data (Bin 5) demonstrating how oxidative stress and protein turnover biomarkers respond to the synergistic impacts of heat stress and predation."
9a245adb-106c-490c-947c-09299931b851,Maher_2019_Multiple_stressors_interact_primarily_through_antagonism_to..._doi-10.1038-s41598-019-43274-8.pdf,1,literature/META_ANALYSIS_POOL/Maher et al. - 2019 - Multiple stressors interact primarily through antagonism to drive changes in the coral microbiome.pdf,Maher et al. - 2019 - Multiple stressors interact primarily through antagonism to drive changes in the coral microbiome.pdf,META_ANALYSIS_POOL,1,1.128,2,1. Maher et al. (2019) [Multiple stressors interact primarily through antagonism to drive changes in the coral microbiome] || 2. Maher et al. (2019) [Multiple stressors interact primarily through antagonism to drive changes in the coral microbiome],[Narrative/Mechanism Only],mechanism,0,include_mechanism_only,"[Narrative/Mechanism Only] The paper offers excellent multi-stressor microbiome data (Bin 5) demonstrating that ammonium enrichment counteracts the negative effects of temperature on healing, but the text is deficient in the raw extractable macroscopic data needed for Bins 1 and 2. || [Narrative/Mechanism Only] Excellent mechanistic study demonstrating microbial dysbiosis and shifts in opportunistic bacteria during tissue regeneration under multi-stressor scenarios (Bin 5), but lacks the raw extractable macroscopic tissue regeneration data needed for Bins 1–4."
,,0,literature/MECHANISMS_ONLY/Mass et al. - 2016 - Temporal and spatial expression patterns of biomin.pdf,Mass et al. - 2016 - Temporal and spatial expression patterns of biomin.pdf,MECHANISMS_ONLY,1,,0,,,,0,review_needed,No audit record yet.
6b96575e-9bf7-46f2-a12e-73b565f46629,Meesters_1993_Effects_of_coral_bleaching_on_tissue_regeneration_potential..._doi-10.3354-meps096189.pdf,1,literature/META_ANALYSIS_POOL/Meesters and Bak - 1993 - Effects of coral bleaching on tissue regeneration potential and colony survival.pdf,Meesters and Bak - 1993 - Effects of coral bleaching on tissue regeneration potential and colony survival.pdf,META_ANALYSIS_POOL,1,1.152,1,2. Meesters and Bak (1993) [Effects of coral bleaching on tissue regeneration potential and colony survival],"[Include in Bins 1, 4]",survival|rate,0,include_primary,"[Include in Bins 1, 4] Robust primary data source showing the physiological costs of bleaching on lesion recovery and survival, though the exact sample size must be retrieved from the full manuscript."
c84ce087-58f5-4e19-a373-34f57299f6d0,Meesters_1994_Damage_and_regeneration_links_to_growth_in_the_reef-buildin..._doi-10.3354-meps112119.pdf,1,literature/META_ANALYSIS_POOL/Meesters et al. - 1994 - Damage and regeneration links to growth in the reef-building coral Montastrea annularis.pdf,Meesters et al. - 1994 - Damage and regeneration links to growth in the reef-building coral Montastrea annularis.pdf,META_ANALYSIS_POOL,1,1.093,2,4. Meesters et al. (1994) [Damage and regeneration: links to growth in the reef-building coral *Montastrea annularis*] || 4. Meesters et al. (1994) [Damage and regeneration: links to growth in the reef-building coral Montastrea annularis],"[Include in Bins 1, 2] || [Exclude]",growth|rate,1,include_primary_needs_fulltext,"[Include in Bins 1, 2] A foundational study directly linking regeneration prioritization to somatic growth suppression, but data extraction will require figure digitization. || [Exclude] A foundational study linking regeneration to somatic growth costs, but the provided excerpts are entirely deficient in the raw extractable data (means and variances), providing only ANOVA significance outputs."
398d01aa-1e0e-4c46-9989-8490ca8748d5,Meesters_1996_Partial_Mortality_in_Three_Species_of_Reef_-_Building....pdf,1,literature/META_ANALYSIS_POOL/Meesters et al. - 1996 - Partial Mortality in Three Species of Reef-Building Corals and the Relation with Colony Morphology.pdf,Meesters et al. - 1996 - Partial Mortality in Three Species of Reef-Building Corals and the Relation with Colony Morphology.pdf,META_ANALYSIS_POOL,1,1.113,2,5. Meesters et al. (1996) [Partial Mortality in Three Species of Reef-Building Corals and the Relation with Colony Morphology],[Include in Bin 4] || [Exclude],survival,1,include_primary_needs_fulltext,"[Include in Bin 4] Provides extractable, standardized quantitative field data on the prevalence and size of natural background partial mortality across different coral morphologies. || [Exclude] While the study models partial mortality relative to colony morphology, the provided text excerpts are deficient in raw extractable data. Evaluating true effect sizes and variances would require digitizing the manuscript's figures."
e957b976-8e47-418c-be44-723926e87225,Meszaros_1999_Qualitative_and_Quantitative_Study_of_Wound_Healing_..._doi-10.1006-jipa.1999.4851.pdf,1,"literature/high_confidence/Meszaros and Bigger - 1999 - Qualitative and Quantitative Study of Wound Healing Processes in the Coelenterate,Plexaurella fusife.pdf","Meszaros and Bigger - 1999 - Qualitative and Quantitative Study of Wound Healing Processes in the Coelenterate,Plexaurella fusife.pdf",high_confidence,1,1.105,1,1. Meszaros and Bigger (1999) [Qualitative and Quantitative Study of Wound Healing Processes in the Coelenterate...],[Exclude],rate,0,exclude_scope,"[Exclude] *Reason:* The studied organism is a gorgonian (soft coral), falling entirely outside the taxonomic scope of a Scleractinian data pool. Furthermore, the provided text lacks extractable macroscopic regeneration rates."
f46ad039-b2d6-4a0a-860d-98cf61f2a7de,Miller_1998_Effects_of_fish_predation_and_seaweed_competition_on_the_sur..._doi-10.1007-s004420050373.pdf,1,literature/high_confidence/Miller and Hay - 1998 - Effects of fish predation and seaweed competition on the survival and growth of corals.pdf,Miller and Hay - 1998 - Effects of fish predation and seaweed competition on the survival and growth of corals.pdf,high_confidence,1,1.083,0,,,,0,review_needed,No audit record yet.
d09112aa-142c-46bf-bddf-1e2fd6d45003,Moses_2015_Coral_Regeneration_Assay_doi-10.1002-9781118828502.ch35.pdf,1,literature/META_ANALYSIS_POOL/Moses and Hallock - 2015 - Coral Regeneration Assay.pdf,Moses and Hallock - 2015 - Coral Regeneration Assay.pdf,META_ANALYSIS_POOL,1,1.156,2,2. Moses and Hallock (2015) [Coral Regeneration Assay] || 1. Moses and Hallock (2015) [Coral Regeneration Assay],[Exclude],,0,exclude_review,"[Exclude] *Reason:* This is a book chapter describing the generalized protocols and methodology for conducting a coral regeneration assay. It does not contain original primary quantitative data for extraction. || [Exclude] This is a methodological book chapter, not a primary research article providing original, extractable quantitative data."
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,Munk_Host_and_Symbiont_Physiology_During_Wound_Regenerat....pdf,1,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,META_ANALYSIS_POOL,1,1.500,1,1. Munk (Unpublished/Thesis) [Host and Symbiont Physiology During Wound Regeneration in the Coral *Acropora pulchra*...],"[Include in Bins 1, 2]",growth|rate,0,include_primary,"[Include in Bins 1, 2] A robust primary data source providing extractable quantitative outcomes and variance for both growth costs and tissue regeneration probabilities under thermal stress."
8c205a55-4093-46c5-a7c2-e356c8bf6a7c,Nagelkerken_1998_Differential_regeneration_of_artificial_lesions_among_sympat..._doi-10.3354-meps163279.pdf,1,literature/META_ANALYSIS_POOL/Nagelkerken and Bak - 1998 - Differential regeneration of artificial lesions among sympatric morphs of the Caribbean corals Porit.pdf,Nagelkerken and Bak - 1998 - Differential regeneration of artificial lesions among sympatric morphs of the Caribbean corals Porit.pdf,META_ANALYSIS_POOL,1,1.079,1,3. Nagelkerken and Bak (1998) [Differential regeneration of artificial lesions among sympatric morphs...],[Exclude],rate,0,review_fulltext_needed,"[Exclude] *Reason:* The provided text excerpt is deficient in raw extractable data. It describes the statistical significance of the findings but lacks the actual numerical means, variances, and sample sizes for the regeneration rates directly in the text."
b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,Nagelkerken_1999_Depth-related_variation_in_regeneration_of_artificial_lesion..._doi-10.1016-s0022-0981_98_00147-6.pdf,1,literature/META_ANALYSIS_POOL/Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,META_ANALYSIS_POOL,1,0.997,2,4. Nagelkerken et al. (1999) [Depth-related variation in regeneration of artificial lesions...] || 2. Nagelkerken et al. (1999) [Depth-related variation in regeneration of artificial lesions in the Caribbean corals...],[Exclude] || [Include in Bin 1],rate,1,include_primary_conflicted,"[Exclude] *Reason:* While highly relevant for depth-related regeneration tradeoffs, the provided text snippet is deficient. The raw means and variances for the healing rates are completely missing from the text and are only depicted visually in the paper's figures. || [Include in Bin 1] A highly relevant primary study testing depth-related environmental influences on continuous regeneration rates. However, data extraction will require digitizing the figures, as the provided text is deficient in raw regeneration numbers."
9f560a14-a39a-4d71-8d68-9c14a4001c75,Nicolet_2018_Predation_scars_may_influence_host_susceptibility_to_pathoge..._doi-10.1038-s41598-018-23361-y.pdf,1,literature/META_ANALYSIS_POOL/Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,META_ANALYSIS_POOL,1,1.088,2,5. Nicolet et al. (2018) [Predation scars may influence host susceptibility to pathogens...] || 3. Nicolet et al. (2018) [Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores],[Exclude],,0,review_fulltext_needed,"[Exclude] *Reason:* The source text is functionally missing from the data pool, containing only introductory methodology without any results, primary quantitative data, or extractable outcomes. || [Exclude] Primary quantitative data cannot be extracted from the provided text fragments."
d17e3c0b-32a1-4c10-94fa-7558d22f726e,Okubo_2008_Size-independent_investment_allocation_to_regeneration_and_g..._doi-10.3755-galaxea.10.83.pdf,1,literature/META_ANALYSIS_POOL/Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,META_ANALYSIS_POOL,1,1.084,2,1. Okubo (2008) [Size-independent investment allocation to regeneration and growth...] || 4. Okubo (2008) [Size-independent investment allocation to regeneration and growth of the branching coral Acropora...],[Exclude],,0,review_fulltext_needed,"[Exclude] While the study measures relevant outcomes for multiple bins, the provided text excerpts are deficient in extractable raw quantitative data (means, variances, and sample sizes). || [Exclude] While the study measures relevant outcomes for multiple bins, the provided text excerpts are severely truncated (mostly abstract and references) and deficient in extractable raw quantitative data (means, variances, and precise sample sizes)."
84a7b2a4-6982-4dce-a39a-2d4f07d0176b,Oren_1997_Effect_of_lesion_size_and_shape_on_regeneration_of_the_Red_..._doi-10.3354-meps146101.pdf,1,literature/META_ANALYSIS_POOL/Oren et al. - 1997 - Effect of lesion size and shape on regeneration of the Red Sea coral Favia favus.pdf,Oren et al. - 1997 - Effect of lesion size and shape on regeneration of the Red Sea coral Favia favus.pdf,META_ANALYSIS_POOL,1,1.149,2,2. Oren et al. (1997) [Effect of lesion size and shape on regeneration of the Red Sea coral...] || 5. Oren et al. (1997) [Effect of lesion size and shape on regeneration of the Red Sea coral Favia favus],[Exclude],,0,review_fulltext_needed,[Exclude] The provided text snippet is deficient in raw extractable data. It describes the statistical significance of the findings but lacks the actual numerical means and variances. || [Exclude] Primary quantitative parameters essential for meta-analysis cannot be extracted from the provided text fragments.
86b70912-c65a-4dfd-8cdc-211d14ecd270,Oren_1997_Oriented_intra-colonial_transport_of_14C_labeled_materials..._doi-10.3354-meps161117.pdf,1,literature/META_ANALYSIS_POOL/Oren et al. - 1997 - Oriented intra-colonial transport of 14C labeled materials during coral regeneration.pdf,Oren et al. - 1997 - Oriented intra-colonial transport of 14C labeled materials during coral regeneration.pdf,META_ANALYSIS_POOL,1,1.143,2,3. Oren et al. (1997) [Oriented intra-colonial transport of 14C labeled materials...] || 1. Oren et al. (1997) [Oriented intra-colonial transport of 14C labeled materials during coral regeneration],[Narrative/Mechanism Only],mechanism|rate,0,include_mechanism_only,"[Narrative/Mechanism Only] A foundational mechanism paper providing proof of extended colony integration and energetic resource translocation (Bin 5) during wound healing, but lacking extractable macroscopic Bins 1–4 data. || [Narrative/Mechanism Only] An exceptional mechanistic study demonstrating oriented intra-colonial transport of resources to regenerating lesions (colony integration) [1], but it lacks the continuous macroscopic recovery rates required for Bins 1–4 [1, 2]."
dde2eb4e-630f-4dd2-a809-c749772d9523,Oren_1998_Prudent_sessile_feeding_by_the_corallivore_snail_Coralliop..._doi-10.1098-rspb.1998.0538.pdf,1,"literature/high_confidence/Oren et al. - 1998 - Prudent sessile feeding by the corallivore snail, Coralliophila violacea on coral energy sinks.pdf","Oren et al. - 1998 - Prudent sessile feeding by the corallivore snail, Coralliophila violacea on coral energy sinks.pdf",high_confidence,1,1.081,1,4. Oren et al. (1998) [Prudent sessile feeding by the corallivore snail...],[Exclude],,0,review_fulltext_needed,"[Exclude] Paper is missing from the data pool, preventing any data extraction."
a3b88246-eb7f-49ed-a997-67c6d36e9413,Oren_2001_Colony_Integration_during_Regeneration_in_the_Stony_C..._doi-10.2307-2680199.pdf,1,literature/META_ANALYSIS_POOL/Oren et al. - 2001 - Colony Integration during Regeneration in the Stony Coral Favia favus.pdf,Oren et al. - 2001 - Colony Integration during Regeneration in the Stony Coral Favia favus.pdf,META_ANALYSIS_POOL,1,1.095,2,5. Oren et al. (2001) [Colony Integration during Regeneration in the Stony Coral Favia favus] || 2. Oren et al. (2001) [Colony Integration during Regeneration in the Stony Coral Favia favus],"[Exclude] || [Include in Bins 1, 3]",rate|reproduction,1,include_primary_needs_fulltext,"[Exclude] While this study measures the exact variables required for Bins 1 and 3, the provided text excerpts are deficient in raw extractable data (means and variances), making extraction impossible without visual digitization of the original manuscript's figures. || [Include in Bins 1, 3] A foundational study explicitly testing the localized regeneration hypothesis versus colony integration by measuring healing rates and localized reproductive costs [4]. However, data extraction will require accessing the full manuscript's tables or digitizing its figures."
d7f996dc-c00b-423c-b424-965cd78f9d1b,Page_2008_Epidemiology_of_skeletal_eroding_band_on_the_Great_Barrie..._doi-10.1007-s00338-007-0317-8.pdf,1,literature/META_ANALYSIS_POOL/Page and Willis - 2008 - Epidemiology of skeletal eroding band on the Great Barrier Reef and the role of injury in the initia.pdf,Page and Willis - 2008 - Epidemiology of skeletal eroding band on the Great Barrier Reef and the role of injury in the initia.pdf,META_ANALYSIS_POOL,1,1.064,2,1. Page and Willis (2008) [Epidemiology of skeletal eroding band on the Great Barrier Reef...] || 3. Page and Willis (2008) [Epidemiology of skeletal eroding band on the Great Barrier Reef and the role of injury in the initia...],[Exclude],rate|growth,0,review_fulltext_needed,"[Exclude] The paper focuses on ciliate colonization and disease, lacking an extractable, standardized daily continuous tissue healing rate or comparison of macroscopic somatic growth costs. || [Exclude] The paper focuses on ciliate colonization and disease [8, 9], lacking an extractable, standardized daily continuous tissue healing rate or comparison of macroscopic somatic growth costs [7]."
,,0,literature/Palacio-Castro et al. - 2023 - Increased dominance of heat-tolerant symbionts cre.pdf,Palacio-Castro et al. - 2023 - Increased dominance of heat-tolerant symbionts cre.pdf,literature,1,,0,,,,0,review_needed,No audit record yet.
3f852e08-6b2f-488b-9351-0f78b2ba41a5,Palacios_2014_Fish_corallivory_on_a_pocilloporid_reef_and_experimental_cor..._doi-10.1007-s00338-014-1173-y.pdf,1,literature/META_ANALYSIS_POOL/Palacios et al. - 2014 - Fish corallivory on a pocilloporid reef and experimental coral responses to predation.pdf,Palacios et al. - 2014 - Fish corallivory on a pocilloporid reef and experimental coral responses to predation.pdf,META_ANALYSIS_POOL,1,1.098,2,2. Palacios et al. (2014) [Fish corallivory on a pocilloporid reef and experimental coral responses...] || 4. Palacios et al. (2014) [Fish corallivory on a pocilloporid reef and experimental coral responses to predation],[Exclude],,0,review_fulltext_needed,"[Exclude] The source text is missing from the data pool, preventing any data extraction. || [Exclude] The source text is missing from the data pool, preventing any data extraction [10, 11]."
2e735d26-55d4-4833-a8a9-56496e2d0d3c,Palmer_2011_Corals_Use_Similar_Immune_Cells_and_Wound_-_Healing..._doi-10.1371-journal.pone.0023992.pdf,1,literature/MECHANISMS_ONLY/Palmer et al. - 2011 - Corals Use Similar Immune Cells and Wound-Healing Processes as Those of Higher Organisms.pdf,Palmer et al. - 2011 - Corals Use Similar Immune Cells and Wound-Healing Processes as Those of Higher Organisms.pdf,MECHANISMS_ONLY,1,1.119,0,,,,0,review_needed,No audit record yet.
b2fc2ce3-e11e-4453-a3be-0df3d15d5454,Paradis_2019_Compound_effects_of_thermal_stress_and_tissue_abrasion_on_ph..._doi-10.1016-j.jembe.2019.151222.pdf,1,literature/META_ANALYSIS_POOL/Paradis et al. - 2019 - Compound effects of thermal stress and tissue abrasion on photosynthesis and respiration in the reef.pdf,Paradis et al. - 2019 - Compound effects of thermal stress and tissue abrasion on photosynthesis and respiration in the reef.pdf,META_ANALYSIS_POOL,1,1.078,2,3. Paradis et al. (2019) [Compound effects of thermal stress and tissue abrasion on photosynthesis...] || 5. Paradis et al. (2019) [Compound effects of thermal stress and tissue abrasion on photosynthesis and respiration in the reef...],[Narrative/Mechanism Only],mechanism,0,include_mechanism_only,"[Narrative/Mechanism Only] This is a highly relevant physiological study demonstrating that abrasion combined with thermal stress severely limits coral energy balance (Bin 5), but it lacks the extractable macroscopic tissue/calcification outcomes necessary for Bins 1–4. || [Narrative/Mechanism Only] This is a highly relevant physiological study demonstrating that abrasion combined with thermal stress severely limits coral energy balance [16], but it lacks the extractable macroscopic tissue/calcification outcomes necessary for Bins 1–4 [13]."
2eab453f-4b4d-4f55-9502-32cb410dbaad,Pavia_Jr_2019_Survival_and_Growth_of_Isolated_Polyps_of_Galaxea_fa..._doi-10.1111-jwas.12538.pdf,1,literature/META_ANALYSIS_POOL/Pavia Jr and Estacion - 2019 - Survival and Growth of Isolated Polyps of Galaxea fascicularis (Linnaeus 1767) on Six Kinds of Cultu.pdf,Pavia Jr and Estacion - 2019 - Survival and Growth of Isolated Polyps of Galaxea fascicularis (Linnaeus 1767) on Six Kinds of Cultu.pdf,META_ANALYSIS_POOL,1,1.074,2,4. Pavia Jr and Estacion (2019) [Survival and Growth of Isolated Polyps of Galaxea fascicularis...] || 1. Pavia Jr and Estacion (2019) [Survival and Growth of Isolated Polyps of Galaxea fascicularis...],[Exclude],rate|growth|survival,0,review_fulltext_needed,"[Exclude] Primary quantitative data cannot be extracted from the provided text fragments. || [Exclude] Evaluates the aquaculture propagation, survival, and growth of isolated polyps on artificial substrates, rather than evaluating continuous tissue regeneration from a wound or the somatic costs of repairing an injury [2, 3]."
6f750c49-3261-482c-ade2-373835f7cf40,Paz-Garcia_2006_Temporal_variation_in_the_regeneration_rate_of_artificial_le..._doi-10.7773-cm.v32i12.1027.pdf,1,literature/extraction_ready/Paz-García - 2006 - Temporal variation in the regeneration rate of artificial lesions in two morphotypes of Porites pana.pdf,Paz-García - 2006 - Temporal variation in the regeneration rate of artificial lesions in two morphotypes of Porites pana.pdf,extraction_ready,1,1.087,0,,,,0,review_needed,No audit record yet.
df211e9f-33ed-4631-b952-6d5cf48724c8,Pisapia_2016_Temporal_consistency_in_background_mortality_of_four_dominan..._doi-10.1007-s00338-016-1421-4.pdf,1,literature/META_ANALYSIS_POOL/Pisapia et al. - 2016 - Temporal consistency in background mortality of four dominant coral taxa along Australia’s Great Bar.pdf,Pisapia et al. - 2016 - Temporal consistency in background mortality of four dominant coral taxa along Australia’s Great Bar.pdf,META_ANALYSIS_POOL,1,1.079,2,5. Pisapia et al. (2016) [Temporal consistency in background mortality of four dominant coral taxa...] || 2. Pisapia et al. (2016) [Temporal consistency in background mortality of four dominant coral taxa...],[Exclude],growth,0,review_fulltext_needed,"[Exclude] While the study models the exact variables required for Bins 2 and 4, the provided text excerpts are deficient in raw extractable data (means and variances), providing only model significance outputs (p-values and AIC scores). || [Exclude] The study models the relationships between partial mortality and growth, but the provided text is deficient in the raw numerical means and variances required for PRISMA-standard effect size extraction [6, 7]."
,,0,literature/MECHANISMS_ONLY/Pogoreutz et al. - 2017 - Sugar enrichment provides evidence for a role of n.pdf,Pogoreutz et al. - 2017 - Sugar enrichment provides evidence for a role of n.pdf,MECHANISMS_ONLY,1,,0,,,,0,review_needed,No audit record yet.
,,0,literature/MECHANISMS_ONLY/Putnam and Gates - 2015 - Preconditioning in the reef-building coral Pocillo.pdf,Putnam and Gates - 2015 - Preconditioning in the reef-building coral Pocillo.pdf,MECHANISMS_ONLY,1,,0,,,,0,review_needed,No audit record yet.
f03ad219-9305-4be5-87b2-05d117103745,Rapuano_2023_Coming_of_age_Annual_onset_of_coral_reproduction_is_deter..._doi-10.1016-j.isci.2023.106533.pdf,1,literature/META_ANALYSIS_POOL/Rapuano et al. - 2023 - Coming of age Annual onset of coral reproduction is determined by age rather than size.pdf,Rapuano et al. - 2023 - Coming of age Annual onset of coral reproduction is determined by age rather than size.pdf,META_ANALYSIS_POOL,1,1.103,2,1. Rapuano et al. (2023) [Coming of age: Annual onset of coral reproduction is determined by age rather than size] || 3. Rapuano et al. (2023) [Coming of age: Annual onset of coral reproduction is determined by age rather than size],[Exclude],reproduction,0,review_fulltext_needed,"[Exclude] The study explicitly evaluates the reproductive costs of fragmentation, but the provided text excerpts are deficient in the raw extractable data (means and variances) for these metrics. || [Exclude] The study explicitly evaluates the reproductive costs of fragmentation, but the provided text is deficient in the raw extractable means and variances for these reproductive metrics [8, 10]."
06ab1757-8fe9-4325-96ed-6f3106b325e4,Raymundo_2016_Effects_of_Coralliophila_violacea_on_tissue_loss_in_the_sc..._doi-10.3354-dao02982.pdf,1,literature/META_ANALYSIS_POOL/Raymundo et al. - 2016 - Effects of Coralliophila violacea on tissue loss in the scleractinian corals Porites spp. depend on.pdf,Raymundo et al. - 2016 - Effects of Coralliophila violacea on tissue loss in the scleractinian corals Porites spp. depend on.pdf,META_ANALYSIS_POOL,1,1.067,2,2. Raymundo et al. (2016) [Effects of Coralliophila violacea on tissue loss in the scleractinian corals Porites spp. depend on host response] || 4. Raymundo et al. (2016) [Effects of Coralliophila violacea on tissue loss in the scleractinian corals Porites spp. depend on host response],[Exclude],rate,0,review_fulltext_needed,"[Exclude] Focuses primarily on categorical and histological assessments of host responses rather than providing continuous, extractable macroscopic temporal healing rates or precise mortality comparisons against an un-wounded control. || [Exclude] Focuses on categorical and histological assessments of host responses to predation rather than providing continuous, extractable macroscopic temporal healing rates [14, 15]."
3c3ec990-34c7-4bdb-bb49-e8d31bf6c201,Renegar_2008_Coral_Ultrastructural_Response_to_Elevated_pCO2_and....pdf,1,literature/extraction_ready/Renegar et al. - Coral Ultrastructural Response to Elevated pCO2 and Nutrients During Tissue Repair and Regeneration.pdf,Renegar et al. - Coral Ultrastructural Response to Elevated pCO2 and Nutrients During Tissue Repair and Regeneration.pdf,extraction_ready,1,0.753,0,,,,0,review_needed,No audit record yet.
6587b0e6-d462-492e-b2aa-177f3d11247d,Renegar_2015_Histology_and_ultrastructure_of_Montastraea_cavernosa_and....pdf,1,literature/META_ANALYSIS_POOL/Renegar - 2015 - Histology and ultrastructure of Montastraea cavernosa  and Porites astreoides during regeneration an.pdf,Renegar - 2015 - Histology and ultrastructure of Montastraea cavernosa  and Porites astreoides during regeneration an.pdf,META_ANALYSIS_POOL,1,1.131,0,,,,0,review_needed,No audit record yet.
0ccdd954-1740-44d7-a2c6-6280125057b5,Rice_2019_Different_nitrogen_sources_speed_recovery_from_corallivory_a..._doi-10.7717-peerj.8056.pdf,1,literature/META_ANALYSIS_POOL/Rice et al. - 2019 - Different nitrogen sources speed recovery from corallivory and uniquely alter the microbiome of a re.pdf,Rice et al. - 2019 - Different nitrogen sources speed recovery from corallivory and uniquely alter the microbiome of a re.pdf,META_ANALYSIS_POOL,1,1.126,2,4. Rice et al. (2019) [Different nitrogen sources speed recovery from corallivory and uniquely alter the microbiome...] || 1. Rice et al. (2019) [Different nitrogen sources speed recovery from corallivory and uniquely alter the microbiome of a reef-building coral],"[Exclude] || [Include in Bins 1, 2]",growth|rate,1,include_primary_needs_fulltext,"[Exclude] A highly relevant paper testing the interaction of thermal stress, corallivory, and nutrients, but the provided text snippets are deficient in raw extractable data (means, variances, and sample sizes). || [Include in Bins 1, 2] A robust primary experimental study assessing the interactive effects of seawater warming, nutrient enrichment, and corallivory on tissue regeneration and growth [3]. Effect sizes must be extracted via figure digitization."
002a60bc-55c8-4fdb-860a-1169fc99b2a8,Rice_2021_Complex_interactions_with_nutrients_and_sediment_alter_the_e..._doi-10.1111-maec.12670.pdf,1,literature/META_ANALYSIS_POOL/Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,META_ANALYSIS_POOL,1,1.065,2,5. Rice et al. (2021) [Complex interactions with nutrients and sediment alter the effects of predation...] || 2. Rice et al. (2021) [Complex interactions with nutrients and sediment alter the effects of predation on a reef-building coral],"[Exclude] || [Include in Bins 1, 4]",rate|survival,1,include_primary_conflicted,"[Exclude] While the study's design and sample sizes are perfectly detailed, the raw extractable means and variances for the continuous macroscopic outcomes (healing rates and mortality) are missing from the provided text snippets. || [Include in Bins 1, 4] A highly relevant multi-stressor field experiment, but raw numerical effect sizes for healing and partial mortality must be digitized from the manuscript's figures."
c7986629-6d1d-454e-891d-dbd1b6664310,Rinkevich_1996_Do_reproduction_and_regeneration_in_damaged_corals_compete_f..._doi-10.3354-meps143297.pdf,1,literature/META_ANALYSIS_POOL/Rinkevich - 1996 - Do reproduction and regeneration in damaged corals compete for energy allocation.pdf,Rinkevich - 1996 - Do reproduction and regeneration in damaged corals compete for energy allocation.pdf,META_ANALYSIS_POOL,1,1.122,2,1. Rinkevich (1996) [Do reproduction and regeneration in damaged corals compete for energy allocation?] || 3. Rinkevich (1996) [Do reproduction and regeneration in damaged corals compete for energy allocation?],[Exclude],,0,review_needed,[Exclude] The study is a literature synthesis exploring the hypothesis of energetic trade-offs. It does not provide original primary experimental data for quantitative extraction. || [Exclude] The study is a literature synthesis exploring the hypothesis of energetic trade-offs. It does not provide original primary experimental data for quantitative extraction.
e2690aff-5a20-4205-9f93-4c0f46c8d749,Rodriguez-Villalobos_2016_Wound_repair_in_Pocillopora_doi-10.1016-j.jip.2016.07.002.pdf,1,literature/extraction_ready/Rodríguez-Villalobos et al. - 2016 - Wound repair in Pocillopora.pdf,Rodríguez-Villalobos et al. - 2016 - Wound repair in Pocillopora.pdf,extraction_ready,1,1.184,0,,,,0,review_needed,No audit record yet.
,,0,literature/extraction_ready/Rodríguez-Villalobos et al. - 2015 - Explained and unexplained tissue loss in corals fr.pdf,Rodríguez-Villalobos et al. - 2015 - Explained and unexplained tissue loss in corals fr.pdf,extraction_ready,1,,0,,,,0,review_needed,No audit record yet.
