source_id,source_title,notebook_present,local_relpath,local_filename,current_folder,local_present,source_to_local_score,audit_count,audit_titles,audit_verdicts,candidate_bins,conflicting_audits,screening_bucket,screening_notes
c50bc867-17ea-4393-80b1-b34f18d5fde2,Bruckner_2000_Parrotfish_predation_on_live_coral_spot_biting_and_focus..._doi-10.1007-s003380050225.pdf,1,literature/EXCLUDED_FINAL/Bruckner et al. - 2000 - Parrotfish predation on live coral “spot biting” and “focused biting”.pdf,Bruckner et al. - 2000 - Parrotfish predation on live coral “spot biting” and “focused biting”.pdf,EXCLUDED_FINAL,1,1.128,0,,,,0,review_needed,No audit record yet.
,,0,literature/EXCLUDED_FINAL/Brush - 2025 - Assemblage structure of fishes and invertebrates i.pdf,Brush - 2025 - Assemblage structure of fishes and invertebrates i.pdf,EXCLUDED_FINAL,1,,0,,,,0,review_needed,No audit record yet.
,,0,literature/EXCLUDED_FINAL/Buck-Wiese et al. - 2018 - Patterns in sexual reproduction of the dominant sc.pdf,Buck-Wiese et al. - 2018 - Patterns in sexual reproduction of the dominant sc.pdf,EXCLUDED_FINAL,1,,0,,,,0,review_needed,No audit record yet.
d4f87f68-6209-4973-bf99-fac310af5656,Coral-Damsel-Wounding-Manuscript.pdf,1,,,,0,,0,,,,0,review_needed,No audit record yet.
deff576c-ed14-48e7-884a-51d6447654a4,Coral_Regeneration_Review_Annual_Review_Marine_Science_10_31_2025.pdf,1,,,,0,,0,,,,0,review_needed,No audit record yet.
,,0,literature/EXCLUDED_FINAL/Counsell - 2018 - Assembly Dynamics for a Coral-Associated Reef Comm.pdf,Counsell - 2018 - Assembly Dynamics for a Coral-Associated Reef Comm.pdf,EXCLUDED_FINAL,1,,0,,,,0,review_needed,No audit record yet.
,,0,literature/META_ANALYSIS_POOL/Counsell et al. - 2019 - Colony size and depth affect wound repair in a bra.pdf,Counsell et al. - 2019 - Colony size and depth affect wound repair in a bra.pdf,META_ANALYSIS_POOL,1,,0,,,,0,review_needed,No audit record yet.
034d4e10-aee2-4964-9c77-cb6f4174bd3e,Croquer_2002_Environmental_factors_affecting_tissue_regeneration_of_the_r....pdf,1,literature/extraction_ready/Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,extraction_ready,1,1.081,0,,,,0,review_needed,No audit record yet.
bcc5b4a2-3f38-42ed-8309-63964483f263,Cunning_2018_Comparative_analysis_of_the_Pocillopora_damicornis_genome..._doi-10.1038-s41598-018-34459-8.pdf,1,literature/MECHANISMS_ONLY/Cunning et al. - 2018 - Comparative analysis of the Pocillopora damicornis genome highlights role of immune system in coral.pdf,Cunning et al. - 2018 - Comparative analysis of the Pocillopora damicornis genome highlights role of immune system in coral.pdf,MECHANISMS_ONLY,1,1.123,0,,,,0,review_needed,No audit record yet.
83a15da3-d64e-494a-94ee-a253c2392c96,Da_Silveira_1977_Regeneration_in_the_Gorgonian_Plexura_Flexuosa_Cnida..._doi-10.1163-26660644-04701002.pdf,1,"literature/Da Silveira and Van’T Hof - 1977 - Regeneration in the Gorgonian Plexura Flexuosa (Cnidaria, Octocorallia).pdf","Da Silveira and Van’T Hof - 1977 - Regeneration in the Gorgonian Plexura Flexuosa (Cnidaria, Octocorallia).pdf",literature,1,1.101,0,,,,0,review_needed,No audit record yet.
4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,Denis_2013_Fast_Growth_May_Impair_Regeneration_Capacity_in_th..._doi-10.1371-journal.pone.0072618.pdf,1,,,,0,,0,,,,0,review_needed,No audit record yet.
c849a042-644e-4b4f-a530-33cfb800d9a9,E_1996_Regeneration_versus_budding_in_fungiid_corals_a_trade-off_doi-10.3354-meps134179.pdf,1,literature/META_ANALYSIS_POOL/E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,META_ANALYSIS_POOL,1,1.187,0,,,,0,review_needed,No audit record yet.
,,0,literature/extraction_ready/Edmunds and Burgess - 2016 - Size-dependent physiological responses of the bran.pdf,Edmunds and Burgess - 2016 - Size-dependent physiological responses of the bran.pdf,extraction_ready,1,,0,,,,0,review_needed,No audit record yet.
,,0,literature/EXCLUDED_FINAL/Edmunds et al. - 2018 - Density-dependence mediates coral assemblage struc.pdf,Edmunds et al. - 2018 - Density-dependence mediates coral assemblage struc.pdf,EXCLUDED_FINAL,1,,0,,,,0,review_needed,No audit record yet.
348d7203-b68d-472c-89da-e3e6704b2f50,Eh_1995_Age-related_deterioration_of_a_physiological_function_in_the..._doi-10.3354-meps121203.pdf,1,literature/extraction_ready/Eh and Rpm - 1995 - Age-related deterioration of a physiological function in the branching coral Acropora palmata.pdf,Eh and Rpm - 1995 - Age-related deterioration of a physiological function in the branching coral Acropora palmata.pdf,extraction_ready,1,1.131,0,,,,0,review_needed,No audit record yet.
1d9e4e6d-fe25-4609-b0ac-78fdb306c80b,Eh_1997_Predicting_regeneration_of_physical_damage_on_a_reef-buildin..._doi-10.3354-meps146091.pdf,1,literature/extraction_ready/Eh et al. - 1997 - Predicting regeneration of physical damage on a reef-building coral by regeneration capacity and les.pdf,Eh et al. - 1997 - Predicting regeneration of physical damage on a reef-building coral by regeneration capacity and les.pdf,extraction_ready,1,1.074,0,,,,0,review_needed,No audit record yet.
,,0,literature/EXCLUDED_FINAL/Fox et al. - 2019 - Trophic plasticity in a common reef-building coral.pdf,Fox et al. - 2019 - Trophic plasticity in a common reef-building coral.pdf,EXCLUDED_FINAL,1,,0,,,,0,review_needed,No audit record yet.
d9c94f19-8bd1-4d12-b7e2-d2962add9961,Furby_2014_Incidence_of_lesions_on_Fungiidae_corals_in_the_eastern_R..._doi-10.1016-j.marenvres.2014.04.002.pdf,1,literature/META_ANALYSIS_POOL/Furby et al. - 2014 - Incidence of lesions on Fungiidae corals in the eastern Red Sea is related to water temperature and.pdf,Furby et al. - 2014 - Incidence of lesions on Fungiidae corals in the eastern Red Sea is related to water temperature and.pdf,META_ANALYSIS_POOL,1,1.072,2,1. Furby et al. (2014) [Incidence of lesions on Fungiidae corals in the eastern Red Sea...] || 1. Furby et al. (2014) [Incidence of lesions on Fungiidae corals in the eastern Red Sea is related to water temperature and...],[Exclude],rate,0,review_needed,[Exclude] The study assesses the epidemiology and natural incidence of coral lesions rather than providing macroscopic experimental tissue regeneration rates or whole-colony physiological costs. || [Exclude] The source text is missing the necessary data from the corpus to allow for extraction.
,,0,literature/EXCLUDED_FINAL/Gardner et al. - 2019 - Coral microbiome diversity reflects mass coral ble.pdf,Gardner et al. - 2019 - Coral microbiome diversity reflects mass coral ble.pdf,EXCLUDED_FINAL,1,,0,,,,0,review_needed,No audit record yet.
,,0,literature/EXCLUDED_FINAL/Glynn et al. - 2025 - The role of holobiont composition and environmenta.pdf,Glynn et al. - 2025 - The role of holobiont composition and environmenta.pdf,EXCLUDED_FINAL,1,,0,,,,0,review_needed,No audit record yet.
6a14a9e9-da4e-425f-bf9d-59fa573487e1,Guzman_1994_Injury_regeneration_and_growth_of_Caribbean_reef_corals_a..._doi-10.3354-meps105231.pdf,1,"literature/Guzmán et al. - 1994 - Injury, regeneration and growth of Caribbean reef corals after a major oil spill in Panama.pdf","Guzmán et al. - 1994 - Injury, regeneration and growth of Caribbean reef corals after a major oil spill in Panama.pdf",literature,1,1.135,0,,,,0,review_needed,No audit record yet.
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,1,,,,0,,0,,,,0,review_needed,No audit record yet.
da92c7b5-90a6-48e9-a3d2-259a6f48a6ad,Han_2025_In-depth_single-cell_transcriptomic_exploration_of_the_regen..._doi-10.1038-s42003-025-08089-6.pdf,1,literature/MECHANISMS_ONLY/Han et al. - 2025 - In-depth single-cell transcriptomic exploration of the regenerative dynamics in stony coral.pdf,Han et al. - 2025 - In-depth single-cell transcriptomic exploration of the regenerative dynamics in stony coral.pdf,MECHANISMS_ONLY,1,1.087,0,,,,0,review_needed,No audit record yet.
,,0,literature/INJURY AND REGENERATION OF COMMON REEF-CREST CORALS.pdf,INJURY AND REGENERATION OF COMMON REEF-CREST CORALS.pdf,literature,1,,0,,,,0,review_needed,No audit record yet.
586216bb-828d-498e-b006-03caade92e8c,Jayewardene_2006_Fish_predation_on_Hawaiian_corals_doi-10.1007-s00338-006-0111-z.pdf,1,literature/excluded/Jayewardene and Birkeland - 2006 - Fish predation on Hawaiian corals.pdf,Jayewardene and Birkeland - 2006 - Fish predation on Hawaiian corals.pdf,excluded,1,1.163,0,,,,0,review_needed,No audit record yet.
,,0,literature/Kordas et al. - 2011 - Community ecology in a warming world The influence of temperature on interspecific interactions in.pdf,Kordas et al. - 2011 - Community ecology in a warming world The influence of temperature on interspecific interactions in.pdf,literature,1,,0,,,,0,review_needed,No audit record yet.
bbeda1b0-0f29-4d5b-aca5-7a930eb1be76,Levanoni - 2021 - Coral Tissue Growth and Regeneration Conjoin the Advent of Adult Stem Cell-Like Cells.pdf,1,literature/META_ANALYSIS_POOL/Levanoni - 2021 - Coral Tissue Growth and Regeneration Conjoin the Advent of Adult Stem Cell-Like Cells.pdf,Levanoni - 2021 - Coral Tissue Growth and Regeneration Conjoin the Advent of Adult Stem Cell-Like Cells.pdf,META_ANALYSIS_POOL,1,1.200,0,,,,0,review_needed,No audit record yet.
d3d8c44a-eb30-458a-9f59-d93894d9305b,Lock_Quantifying_physiological_responses_to_physical_injury_in_P....pdf,1,"literature/Lock - Quantifying physiological responses to physical injury in Porites lobata, using a transcriptomic app.pdf","Lock - Quantifying physiological responses to physical injury in Porites lobata, using a transcriptomic app.pdf",literature,1,1.500,0,,,,0,review_needed,No audit record yet.
3077a17c-6c27-4f2e-9b9c-6efea0b17328,Lock_2022_Calcium_homeostasis_disruption_initiates_rapid_growth_after..._doi-10.1002-ece3.9345_2.pdf,1,literature/META_ANALYSIS_POOL/Lock et al. - 2022 - Calcium homeostasis disruption initiates rapid growth after micro‐fragmentation in the scleractinian.pdf,Lock et al. - 2022 - Calcium homeostasis disruption initiates rapid growth after micro‐fragmentation in the scleractinian.pdf,META_ANALYSIS_POOL,1,1.083,0,,,,0,review_needed,No audit record yet.
,,0,literature/MECHANISMS_ONLY/Mass et al. - 2016 - Temporal and spatial expression patterns of biomin.pdf,Mass et al. - 2016 - Temporal and spatial expression patterns of biomin.pdf,MECHANISMS_ONLY,1,,0,,,,0,review_needed,No audit record yet.
f46ad039-b2d6-4a0a-860d-98cf61f2a7de,Miller_1998_Effects_of_fish_predation_and_seaweed_competition_on_the_sur..._doi-10.1007-s004420050373.pdf,1,literature/high_confidence/Miller and Hay - 1998 - Effects of fish predation and seaweed competition on the survival and growth of corals.pdf,Miller and Hay - 1998 - Effects of fish predation and seaweed competition on the survival and growth of corals.pdf,high_confidence,1,1.083,0,,,,0,review_needed,No audit record yet.
,,0,literature/Palacio-Castro et al. - 2023 - Increased dominance of heat-tolerant symbionts cre.pdf,Palacio-Castro et al. - 2023 - Increased dominance of heat-tolerant symbionts cre.pdf,literature,1,,0,,,,0,review_needed,No audit record yet.
2e735d26-55d4-4833-a8a9-56496e2d0d3c,Palmer_2011_Corals_Use_Similar_Immune_Cells_and_Wound_-_Healing..._doi-10.1371-journal.pone.0023992.pdf,1,literature/MECHANISMS_ONLY/Palmer et al. - 2011 - Corals Use Similar Immune Cells and Wound-Healing Processes as Those of Higher Organisms.pdf,Palmer et al. - 2011 - Corals Use Similar Immune Cells and Wound-Healing Processes as Those of Higher Organisms.pdf,MECHANISMS_ONLY,1,1.119,0,,,,0,review_needed,No audit record yet.
6f750c49-3261-482c-ade2-373835f7cf40,Paz-Garcia_2006_Temporal_variation_in_the_regeneration_rate_of_artificial_le..._doi-10.7773-cm.v32i12.1027.pdf,1,literature/extraction_ready/Paz-García - 2006 - Temporal variation in the regeneration rate of artificial lesions in two morphotypes of Porites pana.pdf,Paz-García - 2006 - Temporal variation in the regeneration rate of artificial lesions in two morphotypes of Porites pana.pdf,extraction_ready,1,1.087,0,,,,0,review_needed,No audit record yet.
,,0,literature/MECHANISMS_ONLY/Pogoreutz et al. - 2017 - Sugar enrichment provides evidence for a role of n.pdf,Pogoreutz et al. - 2017 - Sugar enrichment provides evidence for a role of n.pdf,MECHANISMS_ONLY,1,,0,,,,0,review_needed,No audit record yet.
,,0,literature/MECHANISMS_ONLY/Putnam and Gates - 2015 - Preconditioning in the reef-building coral Pocillo.pdf,Putnam and Gates - 2015 - Preconditioning in the reef-building coral Pocillo.pdf,MECHANISMS_ONLY,1,,0,,,,0,review_needed,No audit record yet.
6587b0e6-d462-492e-b2aa-177f3d11247d,Renegar_2015_Histology_and_ultrastructure_of_Montastraea_cavernosa_and....pdf,1,literature/META_ANALYSIS_POOL/Renegar - 2015 - Histology and ultrastructure of Montastraea cavernosa  and Porites astreoides during regeneration an.pdf,Renegar - 2015 - Histology and ultrastructure of Montastraea cavernosa  and Porites astreoides during regeneration an.pdf,META_ANALYSIS_POOL,1,1.131,0,,,,0,review_needed,No audit record yet.
3c3ec990-34c7-4bdb-bb49-e8d31bf6c201,Renegar_2008_Coral_Ultrastructural_Response_to_Elevated_pCO2_and....pdf,1,literature/extraction_ready/Renegar et al. - Coral Ultrastructural Response to Elevated pCO2 and Nutrients During Tissue Repair and Regeneration.pdf,Renegar et al. - Coral Ultrastructural Response to Elevated pCO2 and Nutrients During Tissue Repair and Regeneration.pdf,extraction_ready,1,0.753,0,,,,0,review_needed,No audit record yet.
c7986629-6d1d-454e-891d-dbd1b6664310,Rinkevich_1996_Do_reproduction_and_regeneration_in_damaged_corals_compete_f..._doi-10.3354-meps143297.pdf,1,literature/META_ANALYSIS_POOL/Rinkevich - 1996 - Do reproduction and regeneration in damaged corals compete for energy allocation.pdf,Rinkevich - 1996 - Do reproduction and regeneration in damaged corals compete for energy allocation.pdf,META_ANALYSIS_POOL,1,1.122,2,1. Rinkevich (1996) [Do reproduction and regeneration in damaged corals compete for energy allocation?] || 3. Rinkevich (1996) [Do reproduction and regeneration in damaged corals compete for energy allocation?],[Exclude],,0,review_needed,[Exclude] The study is a literature synthesis exploring the hypothesis of energetic trade-offs. It does not provide original primary experimental data for quantitative extraction. || [Exclude] The study is a literature synthesis exploring the hypothesis of energetic trade-offs. It does not provide original primary experimental data for quantitative extraction.
,,0,literature/extraction_ready/Rodríguez-Villalobos et al. - 2015 - Explained and unexplained tissue loss in corals fr.pdf,Rodríguez-Villalobos et al. - 2015 - Explained and unexplained tissue loss in corals fr.pdf,extraction_ready,1,,0,,,,0,review_needed,No audit record yet.
e2690aff-5a20-4205-9f93-4c0f46c8d749,Rodriguez-Villalobos_2016_Wound_repair_in_Pocillopora_doi-10.1016-j.jip.2016.07.002.pdf,1,literature/extraction_ready/Rodríguez-Villalobos et al. - 2016 - Wound repair in Pocillopora.pdf,Rodríguez-Villalobos et al. - 2016 - Wound repair in Pocillopora.pdf,extraction_ready,1,1.184,0,,,,0,review_needed,No audit record yet.
0fef76ae-f8a7-4598-a71e-60277ed13b79,Roff_2014_Porites_and_the_Phoenix_effect_unprecedented_recovery_aft..._doi-10.1007-s00227-014-2426-6.pdf,1,literature/META_ANALYSIS_POOL/Roff et al. - 2014 - Porites and the Phoenix effect unprecedented recovery after a mass coral bleaching event at Rangiro.pdf,Roff et al. - 2014 - Porites and the Phoenix effect unprecedented recovery after a mass coral bleaching event at Rangiro.pdf,META_ANALYSIS_POOL,1,1.061,2,2. Roff et al. (2014) [Porites and the Phoenix effect: unprecedented recovery after a mass coral bleaching event...] || 4. Roff et al. (2014) [Porites and the Phoenix effect: unprecedented recovery after a mass coral bleaching event...],[Exclude],rate,0,review_needed,"[Exclude] The study assesses long-term (15-year) decadal recovery and the ""Phoenix effect"" at the reef/colony level. It lacks the controlled experimental wound-healing paradigm and the continuous macroscopic daily regeneration rates required for the data pool. || [Exclude] The study assesses long-term (15-year) decadal recovery and the ""Phoenix effect"" at the reef/colony level. It lacks the controlled experimental wound-healing paradigm and the continuous macroscopic daily regeneration rates required for the data pool."
,,0,literature/Samsuri et al. - 2018 - The effectiveness of Trapezia cymodoce in defendin.pdf,Samsuri et al. - 2018 - The effectiveness of Trapezia cymodoce in defendin.pdf,literature,1,,0,,,,0,review_needed,No audit record yet.
2059b598-335f-4890-8512-6e1f86fed557,Sani_2024_Ocean_warming_and_acidification_detrimentally_affect_coral_t..._doi-10.1016-j.scitotenv.2023.167789.pdf,1,literature/META_ANALYSIS_POOL/Sani et al. - 2024 - Ocean warming and acidification detrimentally affect coral tissue regeneration at a Mediterranean CO.pdf,Sani et al. - 2024 - Ocean warming and acidification detrimentally affect coral tissue regeneration at a Mediterranean CO.pdf,META_ANALYSIS_POOL,1,1.083,0,,,,0,review_needed,No audit record yet.
,,0,literature/Shantz et al. - 2023 - Positive interactions between corals and damselfis.pdf,Shantz et al. - 2023 - Positive interactions between corals and damselfis.pdf,literature,1,,0,,,,0,review_needed,No audit record yet.
,,0,literature/MECHANISMS_ONLY/Sogin et al. - 2016 - Metabolomic signatures of increases in temperature.pdf,Sogin et al. - 2016 - Metabolomic signatures of increases in temperature.pdf,MECHANISMS_ONLY,1,,0,,,,0,review_needed,No audit record yet.
,,0,literature/META_ANALYSIS_POOL/Traylor-Knowles - 2016 - Distinctive wound-healing characteristics in the c.pdf,Traylor-Knowles - 2016 - Distinctive wound-healing characteristics in the c.pdf,META_ANALYSIS_POOL,1,,0,,,,0,review_needed,No audit record yet.
52ab8446-3076-4c6b-84e1-6fcad1419ebf,Van_De_Water_2015_Elevated_seawater_temperatures_have_a_limited_impact_on_the..._doi-10.1007-s10750-015-2243-z.pdf,1,literature/META_ANALYSIS_POOL/Van De Water et al. - 2015 - Elevated seawater temperatures have a limited impact on the coral immune response following physical.pdf,Van De Water et al. - 2015 - Elevated seawater temperatures have a limited impact on the coral immune response following physical.pdf,META_ANALYSIS_POOL,1,1.130,0,,,,0,review_needed,No audit record yet.
f14968a0-2ca3-4c70-8902-48fef9e009ea,Van_De_Water_2015_The_coral_immune_response_facilitates_protection_against_mic..._doi-10.1111-mec.13257.pdf,1,literature/META_ANALYSIS_POOL/Van De Water et al. - 2015 - The coral immune response facilitates protection against microbes during tissue regeneration.pdf,Van De Water et al. - 2015 - The coral immune response facilitates protection against microbes during tissue regeneration.pdf,META_ANALYSIS_POOL,1,1.098,0,,,,0,review_needed,No audit record yet.
433e1015-ffac-46ef-ba6e-e4c132eac52b,Xu_2023_Wound_healing_and_regeneration_in_the_reef_building_coral_A..._doi-10.3389-fevo.2022.979278.pdf,1,literature/MECHANISMS_ONLY/Xu et al. - 2023 - Wound healing and regeneration in the reef building coral Acropora millepora.pdf,Xu et al. - 2023 - Wound healing and regeneration in the reef building coral Acropora millepora.pdf,MECHANISMS_ONLY,1,1.156,0,,,,0,review_needed,No audit record yet.
9cbae935-6259-4ba6-a2ec-44d3f3bc0902,Yap_1984_Growth_of_Acropora_pulchra_II_._Responses_of_natural_a..._doi-10.1007-bf00393119.pdf,1,literature/high_confidence/Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,high_confidence,1,1.106,0,,,,0,review_needed,No audit record yet.
