source_id,paper_title,taxon_raw,taxon_count,taxon_parse_status,genus_candidates,genus,genus_model_status,family_candidates,family,family_model_status,taxonomy_lookup_status,growth_form_raw,growth_form_standard_candidates,growth_form_standard,growth_form_model_status,tissue_type_raw,skeletal_porosity_raw_evidence,skeletal_porosity_candidates,skeletal_porosity,skeletal_porosity_model_status,study_type_raw,field_lab_mesocosm,field_lab_mesocosm_status,depth_min_m,depth_max_m,depth_mid_m,depth_span_m,initial_wound_area_raw,initial_wound_area_min_mm2,initial_wound_area_max_mm2,initial_wound_area_mid_mm2,initial_wound_area_status,wound_perimeter_raw,wound_perimeter_min_mm,wound_perimeter_max_mm,wound_perimeter_mid_mm,wound_perimeter_status,lesion_depth_raw,lesion_depth_min_mm,lesion_depth_max_mm,lesion_depth_mid_mm,lesion_depth_status,num_lesions_raw,num_lesions_min,num_lesions_max,num_lesions_mid,num_lesions_status,temperature_raw,temperature_min_c,temperature_max_c,temperature_mid_c,temperature_status,pH_or_pCO2_raw,pH_min,pH_max,pH_mid,pCO2_uatm_min,pCO2_uatm_max,pCO2_uatm_mid,carbonate_chemistry_status,nutrient_enrichment_raw,nutrient_enrichment_standard,sedimentation_raw,sedimentation_standard,flow_regime_raw,flow_regime_standard,light_raw,light_standard,symbiont_status_raw,symbiont_status_standard,lesion_method_raw,injury_mechanism_standard,lesion_type_raw,tissue_skeleton_involvement_standard,location_raw,site,country_territory,water_body,latitude,longitude,coordinate_basis,coordinate_confidence,covariate_readiness_status,covariate_blockers,covariate_warnings,notes
b2eaa7a6-c475-4f8e-bec2-2a52585da7c3,Nagelkerken et al. - 1999 - Depth-related variation in regeneration of artificial lesions in the Caribbean corals Porites ast.pdf,"Porites astreoides, Stephanocoenia michelinii",2,multi_taxon,Porites; Stephanocoenia,,multi_taxon,Poritidae; Astrocoeniidae,,multiple_families_not_collapsed,worms_scleractinia_match,massive,massive_submassive,massive_submassive,single_growth_form_ready,colony,,,,porosity_missing,field,field,single_setting_ready,5,35,20,30,"200, 220",200,220,210,range_or_multiple_values,,,,,missing,2-3 mm,2,3,2.5,range_or_multiple_values,1,1,1,1,single_value,,,,,missing,,,,,,,,missing,,,,,,,,,zooxanthellate,zooxanthellate,small grinding stone attached to a pneumatic drill,drill_or_grinding,tissue and skeleton,tissue_and_skeleton,"Seaquarium reef on the leeward coast of Curaçao, Netherlands Antilles",Seaquarium reef,Netherlands Antilles,Caribbean Sea,12.083611,-68.895833,reef_centroid,high,covariates_partial,,multi_taxon_row_trait_moderators_need_observation_taxon; multiple_families_not_collapsed; skeletal_porosity_not_single_standard_category,"Studied depth-related variation in regeneration of artificial lesions along a 5-35 m gradient. Found faster initial regeneration in shallow water colonies, but similar total recovery after 7 weeks, with no sign of photoacclimatization in deep colonies. [repair: Coordinates and ambient or experimental water temperatures were not explicitly reported in the study.] [agent repair: Explicit latitude/longitude were not reported in the accessible text. Temperature was not reported as a single explicit study-level value.]"
9f560a14-a39a-4d71-8d68-9c14a4001c75,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,Acropora muricata,1,single_taxon,Acropora,Acropora,single_genus_ready,Acroporidae,Acroporidae,single_family_ready,worms_scleractinia_match,staghorn,branching,branching,single_growth_form_ready,nubbin,,,,porosity_missing,laboratory and field,field_and_lab,mixed_setting_not_collapsed,3,4,3.5,1,5000,5000,5000,5000,single_value,,,,,missing,"tissue removed, skeleton minimally damaged",,,,missing,,,,,missing,,,,,missing,,,,,,,,missing,fed every day at dusk with Artemia salina nauplii,present_or_manipulated,,,flow-through seawater filtered to 0.5 µm and UV sterilized,present_or_manipulated,,,,,sterilised scalpel blade (injury control); Drupella sp. and Chaetodon plebeius feeding,cutting_or_punch,tissue,tissue_only,Lizard Island,"Horseshoe Reef, Palfrey Island, South Island lagoon, Lizard Island lagoon",Australia,Great Barrier Reef,-14.668889,145.459444,reported_exact,high,core_covariates_ready,,skeletal_porosity_not_single_standard_category,"Tested the potential of the gastropod Drupella sp. and butterflyfish Chaetodon plebeius to act as vectors for black band disease (BBD) and brown band disease (BrB) in Acropora muricata. [repair: Experimental or ambient temperatures were not explicitly reported, and sample sizes varied depending on the specific field or aquarium experiment conducted.] [agent repair: No additional explicit value recovered in this conservative pass; remaining fields appear unreported or too ambiguous to infer.]"
d17e3c0b-32a1-4c10-94fa-7558d22f726e,Okubo - 2008 - Size-independent investment allocation to regeneration and growth of the branching coral Acropora mu.pdf,Acropora muricata,1,single_taxon,Acropora,Acropora,single_genus_ready,Acroporidae,Acroporidae,single_family_ready,worms_scleractinia_match,branching,branching,branching,single_growth_form_ready,fragment,,,,porosity_missing,field,field,single_setting_ready,2,3,2.5,1,78.5,78.5,78.5,78.5,single_value,,,,,missing,,,,,missing,2,2,2,2,single_value,,,,,missing,,,,,,,,missing,,,,,,,,,,,wire cutters,cutting_or_punch,fragmentation,fragmentation,Okinawa,,Japan,,26.335830,127.801390,coast_or_region_centroid,low,core_covariates_ready,,skeletal_porosity_not_single_standard_category,"Examined the effect of fragment size on investment allocation among regeneration, growth, sexual reproduction, and survivorship. Regeneration and growth were found to be independent of fragment size. [repair: Coordinates and ambient or experimental water temperatures were not explicitly reported in the study.] [agent repair: No explicit coordinates, temperature, or other conservative covariate recovery was available from the NotebookLM pass.]"
84a7b2a4-6982-4dce-a39a-2d4f07d0176b,Oren et al. - 1997 - Effect of lesion size and shape on regeneration of the Red Sea coral Favia favus.pdf,Favia favus,1,single_taxon,Favia,Favia,single_genus_ready,Faviidae,Faviidae,single_family_ready,worms_scleractinia_match,colonial,colonial_unspecified,colonial_unspecified,single_growth_form_ready,colony,,,,porosity_missing,field,field,single_setting_ready,2,3,2.5,1,,,,,missing,95-165,95,165,130,range_or_multiple_values,,,,,missing,,,,,missing,,,,,missing,,,,,,,,missing,,,,,,,,,,,air-pick,air_or_water_jet,tissue,tissue_only,shallow reef across from the Marine Biology Laboratory of Eilat,Marine Biology Laboratory of Eilat,Israel,"Gulf of Eilat, Red Sea",29.500000,34.916667,site_facility_centroid,high,core_covariates_ready,,skeletal_porosity_not_single_standard_category; initial_wound_area_mid_mm2_missing,"Examined the effect of lesion size and shape on recovery rates of the coral Favia favus. Found that initial high recovery rates are regulated mainly by perimeter length, while later recovery is influenced more by surface area and perimeter to surface area ratio. [repair: Coordinates and ambient water temperatures were not explicitly reported, and initial lesion surface areas were presented only in bar graphs without exact numerical values provided in the text.] [agent repair: No additional explicit value recovered in this conservative pass; remaining fields appear unreported or too ambiguous to infer.]"
a3b88246-eb7f-49ed-a997-67c6d36e9413,Oren et al. - 2001 - Colony Integration during Regeneration in the Stony Coral Favia favus.pdf,Favia favus,1,single_taxon,Favia,Favia,single_genus_ready,Faviidae,Faviidae,single_family_ready,worms_scleractinia_match,massive,massive_submassive,massive_submassive,single_growth_form_ready,colony,,,,porosity_missing,field,field,single_setting_ready,2,3,2.5,1,"87, 182, 274, 958",87,958,522.5,range_or_multiple_values,"35, 59, 83, 282",35,282,158.5,range_or_multiple_values,soft tissue removed with minor damage to underlying skeleton,,,,missing,1,1,1,1,single_value,,,,,missing,,,,,,,,missing,,,,,,,,,zooxanthellate,zooxanthellate,air-pick jet,air_or_water_jet,tissue,tissue_only,shallow reef in front of the Marine Biology Laboratory (MBL) in the Red Sea at Eilat,Marine Biology Laboratory,Israel,Red Sea,29.500000,34.916667,site_facility_centroid,high,core_covariates_ready,,skeletal_porosity_not_single_standard_category,"Examined the relationship between colony size and recovery of lesions differing in size and shape, as well as the effect of different sized lesions on polyp fecundity, demonstrating extended colony integration during regeneration. [repair: Coordinates and ambient or experimental water temperatures were not explicitly reported in the study.] [agent repair: No additional explicit value recovered in this conservative pass; remaining fields appear unreported or too ambiguous to infer.]"
d7f996dc-c00b-423c-b424-965cd78f9d1b,Page and Willis - 2008 - Epidemiology of skeletal eroding band on the Great Barrier Reef and the role of injury in the initia.pdf,"Acropora muricata, Pocillopora damicornis, Porites cylindrica",3,multi_taxon,Acropora; Pocillopora; Porites,,multi_taxon,Acroporidae; Pocilloporidae; Poritidae,,multiple_families_not_collapsed,worms_scleractinia_match,branching,branching,branching,single_growth_form_ready,branch,,,,porosity_missing,field and laboratory,field_and_lab,mixed_setting_not_collapsed,2,5,3.5,3,400,400,400,400,single_value,,,,,missing,tissue,,,,missing,1,1,1,1,single_value,,,,,missing,,,,,,,,missing,,,,,high flow of unfiltered seawater,present_or_manipulated,,,,,airgun attached to a SCUBA tank,,tissue,tissue_only,Lizard Island,Lizard Island,Australia,Great Barrier Reef,-14.354319,145.443569,reported_exact,high,covariates_partial,,multi_taxon_row_trait_moderators_need_observation_taxon; multiple_families_not_collapsed; skeletal_porosity_not_single_standard_category,"Examined the role of artificial injury in the initiation and colonisation of skeletal eroding band (SEB) by Halofolliculina corallasia. Found that injury facilitates rapid colonisation, but did not lead to progressive tissue loss without additional factors. [repair: Experimental or ambient water temperatures were not explicitly reported in the study.] [agent repair: Temperature was not reported as a single explicit study-level value.]"
3f852e08-6b2f-488b-9351-0f78b2ba41a5,Palacios et al. - 2014 - Fish corallivory on a pocilloporid reef and experimental coral responses to predation.pdf,Pocillopora spp.,1,single_genus_species_ambiguous,Pocillopora,Pocillopora,single_genus_ready,Pocilloporidae,Pocilloporidae,single_family_ready,worms_scleractinia_match,branching,branching,branching,single_growth_form_ready,"colony, nubbin",,,,porosity_missing,field,field,single_setting_ready,4,12,8,8,47,47,47,47,single_value,,,,,missing,0.1-5 mm,0.1,5,2.55,range_or_multiple_values,15.2,15.2,15.2,15.2,single_value,27.7,27.7,27.7,27.7,single_value,,,,,,,,missing,,,,,,,,,,,"pliers, Arothron meleagris fish bites",natural_or_biotic_predation,tissue and skeleton,tissue_and_skeleton,"La Azufrada reef, Gorgona Island",La Azufrada reef,Colombia,Tropical Eastern Pacific,2.974167,-78.186944,reported_exact,high,core_covariates_ready,,skeletal_porosity_not_single_standard_category,"Examined the effects of Guineafowl pufferfish predation on pocilloporid corals through predator exclusion and simulated predation experiments. Found that corals tolerate partial predation, maintaining carbonate production through branch thickening (reoriented growth)."
6f750c49-3261-482c-ade2-373835f7cf40,Paz-García - 2006 - Temporal variation in the regeneration rate of artificial lesions in two morphotypes of Porites pana.pdf,Porites panamensis,1,single_taxon,Porites,Porites,single_genus_ready,Poritidae,Poritidae,single_family_ready,worms_scleractinia_match,"columnar, massive",massive_submassive; columnar,,multiple_growth_forms_not_collapsed,colony,,,,porosity_missing,field,field,single_setting_ready,1,3,2,2,38.5,38.5,38.5,38.5,single_value,,,,,missing,0.5 cm,0.5,0.5,0.5,single_value,1,1,1,1,single_value,19-30,19,30,24.5,range_or_multiple_values,,,,,,,,missing,,,,,,,,,zooxanthellate,zooxanthellate,hand drill,drill_or_grinding,tissue and skeleton,tissue_and_skeleton,"La Paz Bay, Baja California Sur","Punta Gaviotas, Punta Galeras",Mexico,Gulf of California,24.353933,-110.283800,reported_exact,high,covariates_partial,,growth_form_not_single_standard_category; skeletal_porosity_not_single_standard_category,"Compared the regeneration of artificial lesions in columnar and massive forms of Porites panamensis during cold and warm seasons. Regeneration was faster in the warm season. While regeneration rates did not differ significantly between morphotypes, the columnar form showed a higher percentage of full recovery and less algal colonization than the massive form."
06ab1757-8fe9-4325-96ed-6f3106b325e4,Raymundo et al. - 2016 - Effects of Coralliophila violacea on tissue loss in the scleractinian corals Porites spp. depend on.pdf,"Porites cylindrica, Porites rus",1,single_taxon,Porites,Porites,single_genus_ready,Poritidae,Poritidae,single_family_ready,worms_scleractinia_match,"branching, plating",branching; plating_foliose,,multiple_growth_forms_not_collapsed,"colony, fragment",,,,porosity_missing,field and laboratory,field_and_lab,mixed_setting_not_collapsed,,,,,,,,,missing,,,,,missing,tissue loss over dead skeleton,,,,missing,,,,,missing,,,,,missing,,,,,,,,missing,,,,,aerated aquaria,present_or_manipulated,,,,,Coralliophila violacea snail feeding,natural_or_biotic_predation,tissue,tissue_only,"Luminao Reef, Gabgab Reef, and University of Guam Marine Lab, Guam","Luminao Reef, Gabgab Reef",USA,,13.454835,144.646285,study_extent_midpoint,medium,covariates_partial,,growth_form_not_single_standard_category; skeletal_porosity_not_single_standard_category; depth_mid_m_missing; initial_wound_area_mid_mm2_missing,"Investigated whether tissue loss progresses in Porites during or after Coralliophila violacea predation, using field observations of natural scars, laboratory transmission experiments, and histological analysis. [repair: Coordinates, numeric depth bounds, initial lesion areas, and experimental or ambient temperatures were not explicitly reported in the study.] [agent repair: No additional explicit value recovered in this conservative pass; remaining fields appear unreported or too ambiguous to infer.]"
0ccdd954-1740-44d7-a2c6-6280125057b5,Rice et al. - 2019 - Different nitrogen sources speed recovery from corallivory and uniquely alter the microbiome of a re.pdf,Pocillopora meandrina,1,single_taxon,Pocillopora,Pocillopora,single_genus_ready,Pocilloporidae,Pocilloporidae,single_family_ready,worms_scleractinia_match,branching,branching,branching,single_growth_form_ready,nubbin,,,,porosity_missing,laboratory,lab,single_setting_ready,3,4,3.5,1,45.2,45.2,45.2,45.2,single_value,,,,,missing,2 mm,2,2,2,single_value,1,1,1,1,single_value,26,26,26,26,single_value,,,,,,,,missing,4 µM NO3- or 4 µM NH4+,present_or_manipulated,,,150 L flow-through seawater,present_or_manipulated,700; 12:12 light:dark cycle,present_or_manipulated,symbiotic,symbiotic,eight mm snub nose pliers,,tissue and skeleton,tissue_and_skeleton,"Richard B. Gump South Pacific Research Station in Moorea, French Polynesia",Richard B. Gump South Pacific Research Station,French Polynesia,Cook's Bay,-17.490567,-149.826417,reported_exact,high,core_covariates_ready,,skeletal_porosity_not_single_standard_category,Examined how nitrate vs. ammonium enrichment altered the effects of increased seawater temperature and simulated parrotfish corallivory on the health of Pocillopora meandrina and its microbial community.
002a60bc-55c8-4fdb-860a-1169fc99b2a8,Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,Porites spp.,1,single_genus_species_ambiguous,Porites,Porites,single_genus_ready,Poritidae,Poritidae,single_family_ready,worms_scleractinia_match,massive,massive_submassive,massive_submassive,single_growth_form_ready,"colony, fragment",,,,porosity_missing,field,field,single_setting_ready,1,2,1.5,1,32.8,32.8,32.8,32.8,single_value,,,,,missing,tissue,,,,missing,1,1,1,1,single_value,24.6-30.5,24.6,30.5,27.55,range_or_multiple_values,,,,,,,,missing,30 g slow-release Classic Osmocote (19-6-12 N-P-K),present_or_manipulated,5 ml sediment <500 µm twice per week (~100 mg cm-2 day-1),present_or_manipulated,,,1285.1,present_or_manipulated,zooxanthellate,zooxanthellate,Coralliophila violacea snail feeding,natural_or_biotic_predation,tissue,tissue_only,"Mo'orea, French Polynesia",north shore of Mo'orea,French Polynesia,South Pacific,-17.479500,-149.793633,reported_exact,high,core_covariates_ready,,skeletal_porosity_not_single_standard_category,"Investigated the interactive effects of sedimentation, nutrient enrichment, and corallivory by Coralliophila violacea snails on massive Porites mortality and physiology using field surveys and a factorial field experiment."
33d2bc0d-ec51-4225-a216-bf74b34fa89d,Rotjan et al. - 2006 - Chronic parrotfish grazing impedes coral recovery after bleaching.pdf,"Montastraea faveolata, Montastraea franksi",1,single_taxon,Montastraea,Montastraea,single_genus_ready,Montastraeidae,Montastraeidae,single_family_ready,worms_scleractinia_match,massive,massive_submassive,massive_submassive,single_growth_form_ready,colony,,,,porosity_missing,field,field,single_setting_ready,18,18,18,0,,,,,missing,,,,,missing,,,,,missing,>=6,6,6,6,single_value_approximate_or_censored,29.85 C,29.85,29.85,29.85,single_value,,,,,,,,missing,,,,,,,,,zooxanthellate,zooxanthellate,parrotfish grazing,natural_or_biotic_predation,tissue,tissue_only,"Carrie Bow Cay, Belize on the outer ridge of the Belize barrier reef",Carrie Bow Cay,Belize,Belize barrier reef,16.800000,-88.083333,reported_exact,high,core_covariates_ready,,skeletal_porosity_not_single_standard_category; initial_wound_area_mid_mm2_missing,"Examined the effects of chronic parrotfish grazing on Montastraea spp. during and after a natural bleaching event. Found that previously grazed colonies showed a persistent reduction in zooxanthellae density during recovery and increased Symbiodinium genetic diversity compared to intact colonies. [repair: Growth form was inferred as massive based on the focal species Montastraea faveolata and M. franksi, while initial individual grazing lesion areas and exact ambient water temperatures (beyond a referenced 29.85 °C threshold) were not explicitly reported.] [agent repair: Coordinates were explicitly reported as 16 deg 48' N, 88 deg 05' W. Depths were 2 m and 18 m. Temperature was 29.85 C. Sample sizes were 22, 24, and 64. Lesion area was not recoverable.]"
fe532d7a-f878-4a85-962a-7de43d06a80c,Rotjan and Lewis - 2009 - Predators selectively graze reproductive structures in a clonal marine organism.pdf,Montastraea annularis,1,single_taxon,Montastraea,Montastraea,single_genus_ready,Montastraeidae,Montastraeidae,single_family_ready,worms_scleractinia_match,massive,massive_submassive,massive_submassive,single_growth_form_ready,colony,,,,porosity_missing,field,field,single_setting_ready,6,9,7.5,3,,,,,missing,,,,,missing,skeletal exposure,,,,missing,11 to 135 bites,11,135,73,range_or_multiple_values,,,,,missing,,,,,,,,missing,,,,,,,,,zooxanthellate,zooxanthellate,parrotfish grazing,natural_or_biotic_predation,tissue and skeleton,tissue_and_skeleton,Southwater Caye on the Belizean barrier reef,Southwater Caye,Belize,Belizean barrier reef,16.776250,-88.074900,reported_exact,high,core_covariates_ready,,skeletal_porosity_not_single_standard_category; initial_wound_area_mid_mm2_missing,"Examined the reproductive consequences of natural parrotfish grazing on Montastraea annularis corals. Found that parrotfish selectively grazed polyps with high total reproductive effort (number of gonads). [repair: Growth form was inferred as massive based on the focal species Montastraea annularis, while initial lesion sizes and ambient water temperatures were not explicitly reported in the study.] [agent repair: A single directly comparable wound area was not explicitly reported. Temperature was not reported as a single explicit study-level value.]"
6da70b1c-7428-4a76-904c-b69d981f2824,Sabine et al. - 2015 - Environmental conditions influence tissue regeneration rates in scleractinian corals.pdf,Orbicella annularis,1,single_taxon,Orbicella,Orbicella,single_genus_ready,Merulinidae,Merulinidae,single_family_ready,worms_scleractinia_match,boulder,massive_submassive,massive_submassive,single_growth_form_ready,colony,,,,porosity_missing,field,field,single_setting_ready,6,6,6,0,370,370,370,370,single_value,72.3,72.3,72.3,72.3,single_value,3 mm,3,3,3,single_value,1,1,1,1,single_value,26.1-29.3,26.1,29.3,27.7,range_or_multiple_values,,,,,,,,missing,,,,,,,,,,,chisel,fragmentation_or_breakage,tissue,tissue_only,St. Thomas,"Brewers Bay, Perseverance Bay, Rupert's Rock, Flat Cay, Porpoise Rocks, Saba Island",USA,Caribbean Sea,18.333333,-64.916667,reported_exact,high,core_covariates_ready,,skeletal_porosity_not_single_standard_category,Examined how environmental conditions affect recovery of experimental lesions in Orbicella annularis across six reefs with varying water quality. Found that water flow and turbidity most strongly influenced lesion recovery rates.
2059b598-335f-4890-8512-6e1f86fed557,Sani et al. - 2024 - Ocean warming and acidification detrimentally affect coral tissue regeneration at a Mediterranean CO.pdf,"Balanophyllia europaea, Leptopsammia pruvoti, Astroides calycularis",3,multi_taxon,Balanophyllia; Leptopsammia; Astroides,,multi_taxon,Dendrophylliidae,Dendrophylliidae,single_family_ready,worms_scleractinia_match,"solitary, colonial",solitary; colonial_unspecified,,multiple_growth_forms_not_collapsed,"polyp, nubbin",,,,porosity_missing,field,field,single_setting_ready,12,12,12,0,,,,,missing,,,,,missing,exposing the axial skeleton,,,,missing,1,1,1,1,single_value,16.2-23.5,16.2,23.5,19.85,range_or_multiple_values,"pHTS 7.40, 7.74, 7.87, 8.07",7.4,8.07,7.735,,,,ph_reported,,,,,,,,,"zooxanthellate, non-zooxanthellate",zooxanthellate_non_zooxanthellate,metal bristle brush,scraping_or_abrasion,tissue,tissue_only,"Panarea Island, Aeolian Archipelago",underwater volcanic crater at Panarea Island,Italy,Mediterranean Sea,38.637778,15.110278,reported_exact,high,covariates_partial,,multi_taxon_row_trait_moderators_need_observation_taxon; growth_form_not_single_standard_category; skeletal_porosity_not_single_standard_category; initial_wound_area_mid_mm2_missing,"Investigated the combined effect of increasing seawater acidification along a natural CO2 vent gradient and seasonal warming on tissue regeneration rates of three Mediterranean coral species. Found a decrease in regenerative capacity with increasing temperature and acidification, especially in the zooxanthellate species. [repair: Initial lesion surface areas were not explicitly reported, and sample size was reported as 10 initial replicates per site per species, with some attrition occurring during the experimental periods.] [agent repair: Temperature was explicitly reported as 23.5 C. Sample sizes were 55 and 66. Growth form was solitary/colonial. Lesion area and coordinates were not recoverable.]"
9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,Acropora cervicornis,1,single_taxon,Acropora,Acropora,single_genus_ready,Acroporidae,Acroporidae,single_family_ready,worms_scleractinia_match,branching,branching,branching,single_growth_form_ready,fragment,,,,porosity_missing,field,field,single_setting_ready,9.1,9.1,9.1,0,384-560,384,560,472,range_or_multiple_values,,,,,missing,bare coral skeleton,,,,missing,,,,,missing,,,,,missing,,,,,,,,missing,70 g Osmocote 19-6-12 Smart-Release plant fertilizer pellets,present_or_manipulated,,,,,,,,,Coralliophila abbreviata snail feeding,natural_or_biotic_predation,tissue,tissue_only,"Coral Restoration Foundation's coral nursery in Key Largo, FL, USA",Coral Restoration Foundation nursery,USA,,24.526133,81.523050,reported_exact,high,core_covariates_ready,,skeletal_porosity_not_single_standard_category,"Assessed the effects of grazing by Coralliophila abbreviata and nutrient enrichment on Acropora cervicornis and its microbiomes. Predation reduced growth and increased mortality, while both partial predation and nutrient enrichment independently altered coral microbiomes. [repair: Coordinates for four surveyed reefs were explicitly reported and have been concatenated, but no ambient or experimental water temperatures were provided in the study.] [agent repair: No additional explicit value recovered in this conservative pass; remaining fields appear unreported or too ambiguous to infer.]"
635d9cb2-270b-4bcc-b676-c84b81b0620b,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,"Acropora cervicornis, Acropora palmata, Diploria clivosa, Diploria strigosa, Favia fragum, Montastrea cavernosa, Porites astreoides, Porites furcata, Siderastrea radians, Siderastrea siderea",6,multi_taxon,Acropora; Diploria; Favia; Montastraea; Porites; Siderastrea,,multi_taxon,Acroporidae; Faviidae; Montastraeidae; Poritidae; Rhizangiidae,,multiple_families_not_collapsed,worms_scleractinia_match,"massive, encrusting, branching",branching; massive_submassive; encrusting,,multiple_growth_forms_not_collapsed,colony,,,,porosity_missing,field,field,single_setting_ready,0.5,6,3.25,5.5,570,570,570,570,single_value,,,,,missing,1 cm,1,1,1,single_value,1,1,1,1,single_value,,,,,missing,,,,,,,,missing,,,,,,,,,zooxanthellate,zooxanthellate,hacksaw,,tissue and skeleton,tissue_and_skeleton,Caribbean coast of Panama,,Panama,Caribbean Sea,,,,,covariates_partial,,multi_taxon_row_trait_moderators_need_observation_taxon; multiple_families_not_collapsed; growth_form_not_single_standard_category; skeletal_porosity_not_single_standard_category,"Investigated reproductive integration in ten coral species by observing fertile polyp distribution and puberty size, and experimentally testing the cause of infertile colony margins by creating artificial margins with a hacksaw in three massive species. [repair: Coordinates, numeric depth bounds, explicit initial lesion areas, and experimental or ambient temperatures were not explicitly reported in the study.] [agent repair: Explicit latitude/longitude were not reported in the accessible text. Numeric depth bounds were not explicitly reported in the accessible text. A single directly comparable wound area was not explicitly reported. Temperature was not reported as a single explicit study-level value.] [approx georef pass exact repair: depth_min_m] [approx georef pass exact repair: depth_max_m] [approx georef pass exact repair: area_mm2]"
b269f689-c2c5-48a1-8ecb-f284c3ed7edc,Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,"Porites cylindrica, Porites lutea",1,single_taxon,Porites,Porites,single_genus_ready,Poritidae,Poritidae,single_family_ready,worms_scleractinia_match,"branched, massive",branching; massive_submassive,,multiple_growth_forms_not_collapsed,fragment,,,,porosity_missing,laboratory,lab,single_setting_ready,1,1.5,1.25,0.5,,,,,missing,,,,,missing,1-2 mm,1,2,1.5,range_or_multiple_values,1,1,1,1,single_value,18-31,18,31,24.5,range_or_multiple_values,,,,,,,,missing,,,,,intensively aerated; water change approximately 30% h-1,present_or_manipulated,"30-1400; 70-90% PAR0, 30-50% PAR0, 10-20% PAR0, 2-5% PAR0",present_or_manipulated,hermatypic,hermatypic,"Water-Pik, chisel, hand-saw or pincers and file, fresh water osmotic shock, cement",scraping_or_abrasion; fragmentation_or_breakage,"tissue and skeleton, tissue",tissue_and_skeleton,"Sesoko Station of Tropical Biosphere Research Center of the University of the Ryukyus, Sesoko Island, Okinawa, Japan",Sesoko Station,Japan,,26.633333,127.866667,reported_exact,high,covariates_partial,,growth_form_not_single_standard_category; skeletal_porosity_not_single_standard_category; initial_wound_area_mid_mm2_missing,"Examined the regeneration rates of 5 types of artificial injuries (chisel, file, Water Pik, osmotic, cement) in fragments of massive Porites lutea and branching Porites cylindrica across different light intensities and seasons. Evaluated how colonization of the injured surface by algae and animals affected recovery physically and chemically. [repair: Initial artificial lesion areas were described proportionally (up to 10% of living tissue) rather than in absolute units, and the sample size for measurements was reported as n=5 fragments.] [agent repair: Injury size is not stated as a directly convertible area in the accessible text.]"
9c887b4c-dae5-4725-96db-948c2491e53d,Titlyanov et al. - 2006 - Three stages of injuries regeneration on scleractinian corals.pdf,"Porites lutea, Porites cylindrica",1,single_taxon,Porites,Porites,single_genus_ready,Poritidae,Poritidae,single_family_ready,worms_scleractinia_match,"massive, branching",branching; massive_submassive,,multiple_growth_forms_not_collapsed,"fragment, colony",,,,porosity_missing,laboratory,lab,single_setting_ready,1,1.5,1.25,0.5,,,,,missing,,,,,missing,1-2 mm,1,2,1.5,range_or_multiple_values,1,1,1,1,single_value,18-30,18,30,24,range_or_multiple_values,,,,,,,,missing,,,,,"intensively aerated, water change approximately 30% h-1",present_or_manipulated,"800-1800; 70-90% PAR0, 30% PAR0, 20-30% PAR0, 3-5% PAR0, <1% PAR0",present_or_manipulated,zooxanthellate,zooxanthellate,"Water-Pik, chisel, pincers, hand-saw, fresh water osmotic shock, cement",fragmentation_or_breakage,"tissue and skeleton, tissue",tissue_and_skeleton,"Sesoko Station of Tropical Biosphere Research Center of University of the Ryukyus, Sesoko Island, Okinawa, Japan",Sesoko Station,Japan,,26.633333,127.866667,reported_exact,high,covariates_partial,,growth_form_not_single_standard_category; skeletal_porosity_not_single_standard_category; initial_wound_area_mid_mm2_missing,"Examined the regeneration dynamics of different types of artificial injuries (Water-Pik, chisel, breakage, osmotic shock, cement) on massive Porites lutea and branching Porites cylindrica under different light intensities and positions. Assessed algal and animal colonization during three stages of recovery. [repair: Initial lesion areas were described proportionally (no more than 10% of the living tissue area) rather than in absolute units, and sample sizes varied depending on the specific measurement (n=8 or n=5).]"
