priority_rank,recommended_action,extraction_status,requires_digitization,source_id,paper_title,local_relpath,source_file_status,current_folder,final_status,extraction_readiness,response_type,covariate_missing_count,covariate_missing_fields,notebook_present,local_present,existing_extraction_match,figure_queue_needed,final_rationale
2,digitize_figures_or_graphs,not_started,1,002a60bc-55c8-4fdb-860a-1169fc99b2a8,Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,literature/META_ANALYSIS_POOL/Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,local_pdf_available,META_ANALYSIS_POOL,include_primary,needs_digitization,rate,0,,1,1,no_author_year_match,1,Primary multi-stressor corallivory paper linking nutrients and sediment to tissue-loss and recovery outcomes.
2,digitize_figures_or_graphs,started,1,002a60bc-55c8-4fdb-860a-1169fc99b2a8,Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,literature/META_ANALYSIS_POOL/Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,local_pdf_available,META_ANALYSIS_POOL,include_primary,needs_digitization,survival,0,,1,1,source_id_match,1,Primary multi-stressor corallivory paper linking nutrients and sediment to tissue-loss and recovery outcomes.
2,digitize_figures_or_graphs,not_started,1,33d2bc0d-ec51-4225-a216-bf74b34fa89d,Rotjan et al. - 2006 - Chronic parrotfish grazing impedes coral recovery after bleaching.pdf,literature/META_ANALYSIS_POOL/Rotjan et al. - 2006 - Chronic parrotfish grazing impedes coral recovery after bleaching.pdf,local_pdf_available,META_ANALYSIS_POOL,include_primary,needs_digitization,survival,1,area_mm2,1,1,no_author_year_match,1,Primary coral-bleaching recovery study where chronic predation worsened post-bleaching performance.
2,digitize_figures_or_graphs,not_started,1,6da70b1c-7428-4a76-904c-b69d981f2824,Sabine et al. - 2015 - Environmental conditions influence tissue regeneration rates in scleractinian corals.pdf,literature/META_ANALYSIS_POOL/Sabine et al. - 2015 - Environmental conditions influence tissue regeneration rates in scleractinian corals.pdf,local_pdf_available,META_ANALYSIS_POOL,include_primary,needs_digitization,rate,0,,1,1,no_author_year_match,1,Primary tissue-regeneration study designed around environmental drivers of healing.
2,digitize_figures_or_graphs,not_started,1,2059b598-335f-4890-8512-6e1f86fed557,Sani et al. - 2024 - Ocean warming and acidification detrimentally affect coral tissue regeneration at a Mediterranean CO.pdf,literature/META_ANALYSIS_POOL/Sani et al. - 2024 - Ocean warming and acidification detrimentally affect coral tissue regeneration at a Mediterranean CO.pdf,local_pdf_available,META_ANALYSIS_POOL,include_primary,needs_digitization,rate,1,area_mm2,1,1,no_author_year_match,1,Primary Mediterranean regeneration experiment under warming and acidification.
2,digitize_figures_or_graphs,not_started,1,9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,literature/META_ANALYSIS_POOL/Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,local_pdf_available,META_ANALYSIS_POOL,include_primary,needs_digitization,growth,1,temperature_c,1,1,no_author_year_match,1,"Primary field experiment showing predation effects on growth, mortality, tissue loss, and microbiome in Acropora cervicornis."
2,digitize_figures_or_graphs,not_started,1,9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,literature/META_ANALYSIS_POOL/Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,local_pdf_available,META_ANALYSIS_POOL,include_primary,needs_digitization,survival,1,temperature_c,1,1,no_author_year_match,1,"Primary field experiment showing predation effects on growth, mortality, tissue loss, and microbiome in Acropora cervicornis."
2,digitize_figures_or_graphs,started,1,635d9cb2-270b-4bcc-b676-c84b81b0620b,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,literature/META_ANALYSIS_POOL/Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,local_pdf_available,META_ANALYSIS_POOL,include_primary,needs_digitization,reproduction,3,exact_coords_latlon|best_coords_latlon|temperature_c,1,1,source_id_match,1,Primary reproductive-cost paper central to colony integration and trade-off hypotheses.
2,digitize_figures_or_graphs,not_started,1,292bbd72-e4b1-422c-8fbb-5b3201d2cd0c,Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,literature/META_ANALYSIS_POOL/Titlyanov and Titlyanova - 2009 - The dynamics of the restoration of mechanical damage to colonies of the scleractinian coral Porites.pdf,local_pdf_available,META_ANALYSIS_POOL,include_primary,needs_digitization,rate,0,,1,1,no_author_year_match,1,Primary regeneration study focused on Porites mechanical damage and restoration dynamics.
2,digitize_figures_or_graphs,started,1,b269f689-c2c5-48a1-8ecb-f284c3ed7edc,Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,literature/META_ANALYSIS_POOL/Titlyanov et al. - 2005 - Regeneration of artificial injuries on scleractinian corals and coralalgal competition for newly fo.pdf,local_pdf_available,META_ANALYSIS_POOL,include_primary,needs_digitization,rate,1,area_mm2,1,1,source_id_match,1,Primary artificial-injury regeneration dataset with coral-algal competition context.
2,digitize_figures_or_graphs,not_started,1,9c887b4c-dae5-4725-96db-948c2491e53d,Titlyanov et al. - 2006 - Three stages of injuries regeneration on scleractinian corals.pdf,literature/META_ANALYSIS_POOL/Titlyanov et al. - 2006 - Three stages of injuries regeneration on scleractinian corals.pdf,local_pdf_available,META_ANALYSIS_POOL,include_primary,needs_digitization,rate,1,area_mm2,1,1,no_author_year_match,1,Primary staged-regeneration paper relevant to both wound dynamics and mechanism narrative.
2,digitize_figures_or_graphs,not_started,1,347f789a-ef73-4089-aa77-0e46f2b2d196,Townsend et al. - 2023 - Differing lesion recovery rates of two Caribbean stony coral species across a shallow water to mesop.pdf,literature/META_ANALYSIS_POOL/Townsend et al. - 2023 - Differing lesion recovery rates of two Caribbean stony coral species across a shallow water to mesop.pdf,local_pdf_available,META_ANALYSIS_POOL,include_primary,needs_digitization,rate,2,exact_coords_latlon|temperature_c,1,1,no_author_year_match,1,Primary comparative lesion-recovery study across depth/habitat.
2,digitize_figures_or_graphs,started,1,2e76dce4-6cb4-46c0-b8c4-a1cc91b1578c,Van Veghel and Bak - 1994 - Reproductive characteristics of the polymorphic Caribbean reef building coral Montastrea annularis..pdf,literature/META_ANALYSIS_POOL/Van Veghel and Bak - 1994 - Reproductive characteristics of the polymorphic Caribbean reef building coral Montastrea annularis..pdf,local_pdf_available,META_ANALYSIS_POOL,include_primary,needs_digitization,reproduction,2,exact_coords_latlon|temperature_c,1,1,source_id_match,1,Primary reproductive-cost paper used to quantify fecundity differences near lesions.
2,digitize_figures_or_graphs,not_started,1,26d408bb-bf97-4b1a-8b59-a62f74d3d475,Van Woesik - 1998 - Lesion healing on massive Porites spp. corals.pdf,literature/META_ANALYSIS_POOL/Van Woesik - 1998 - Lesion healing on massive Porites spp. corals.pdf,local_pdf_available,META_ANALYSIS_POOL,include_primary,needs_digitization,rate,1,temperature_c,1,1,no_author_year_match,1,Classic Porites lesion-healing paper with exponential models and lesion-size dependence.
2,digitize_figures_or_graphs,not_started,1,6dffe94d-a664-4a6c-8daf-f25ecfa5b50d,"Ward - 1995 - The effect of damage on the growth, reproduction and storage of lipids in the scleractinian coral Po.pdf","literature/META_ANALYSIS_POOL/Ward - 1995 - The effect of damage on the growth, reproduction and storage of lipids in the scleractinian coral Po.pdf",local_pdf_available,META_ANALYSIS_POOL,include_primary,needs_digitization,growth,4,exact_coords_latlon|depth|area_mm2|temperature_c,1,1,no_author_year_match,1,"Primary damage-cost experiment covering growth, lipids, reproduction, and mortality."
2,digitize_figures_or_graphs,started,1,6dffe94d-a664-4a6c-8daf-f25ecfa5b50d,"Ward - 1995 - The effect of damage on the growth, reproduction and storage of lipids in the scleractinian coral Po.pdf","literature/META_ANALYSIS_POOL/Ward - 1995 - The effect of damage on the growth, reproduction and storage of lipids in the scleractinian coral Po.pdf",local_pdf_available,META_ANALYSIS_POOL,include_primary,needs_digitization,reproduction,4,exact_coords_latlon|depth|area_mm2|temperature_c,1,1,source_id_match,1,"Primary damage-cost experiment covering growth, lipids, reproduction, and mortality."
2,digitize_figures_or_graphs,started,1,6dffe94d-a664-4a6c-8daf-f25ecfa5b50d,"Ward - 1995 - The effect of damage on the growth, reproduction and storage of lipids in the scleractinian coral Po.pdf","literature/META_ANALYSIS_POOL/Ward - 1995 - The effect of damage on the growth, reproduction and storage of lipids in the scleractinian coral Po.pdf",local_pdf_available,META_ANALYSIS_POOL,include_primary,needs_digitization,survival,4,exact_coords_latlon|depth|area_mm2|temperature_c,1,1,source_id_match,1,"Primary damage-cost experiment covering growth, lipids, reproduction, and mortality."
2,digitize_figures_or_graphs,not_started,1,32a1561c-9cd6-4e97-9287-c9e5eafafc22,Welsh et al. - 2015 - Clustered parrotfish feeding scars trigger partial coral mortality of massive Porites colonies on th.pdf,literature/META_ANALYSIS_POOL/Welsh et al. - 2015 - Clustered parrotfish feeding scars trigger partial coral mortality of massive Porites colonies on th.pdf,local_pdf_available,META_ANALYSIS_POOL,include_primary,needs_digitization,survival,1,temperature_c,1,1,no_author_year_match,1,Primary field note on scar clustering and partial mortality in Porites.
2,digitize_figures_or_graphs,not_started,1,1d237b2c-1d5d-479a-985a-bde3d28a4fce,Wolf and Nugues - 2013 - Synergistic effects of algal overgrowth and corallivory on Caribbean reef‐building corals.pdf,literature/META_ANALYSIS_POOL/Wolf and Nugues - 2013 - Synergistic effects of algal overgrowth and corallivory on Caribbean reef‐building corals.pdf,local_pdf_available,META_ANALYSIS_POOL,include_primary,needs_digitization,growth,0,,1,1,no_author_year_match,1,Primary multi-stressor paper on corallivory and algal overgrowth effects on reef-building corals.
2,digitize_figures_or_graphs,not_started,1,1d237b2c-1d5d-479a-985a-bde3d28a4fce,Wolf and Nugues - 2013 - Synergistic effects of algal overgrowth and corallivory on Caribbean reef‐building corals.pdf,literature/META_ANALYSIS_POOL/Wolf and Nugues - 2013 - Synergistic effects of algal overgrowth and corallivory on Caribbean reef‐building corals.pdf,local_pdf_available,META_ANALYSIS_POOL,include_primary,needs_digitization,survival,0,,1,1,no_author_year_match,1,Primary multi-stressor paper on corallivory and algal overgrowth effects on reef-building corals.
2,digitize_figures_or_graphs,not_started,1,9cbae935-6259-4ba6-a2ec-44d3f3bc0902,Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,literature/META_ANALYSIS_POOL/Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,local_pdf_available,META_ANALYSIS_POOL,include_primary,needs_digitization,growth,2,exact_coords_latlon|area_mm2,1,1,no_author_year_match,1,Primary damage/transplant study with growth responses under temperature and disturbance.
2,digitize_figures_or_graphs,not_started,1,9cbae935-6259-4ba6-a2ec-44d3f3bc0902,Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,literature/META_ANALYSIS_POOL/Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,local_pdf_available,META_ANALYSIS_POOL,include_primary,needs_digitization,survival,2,exact_coords_latlon|area_mm2,1,1,no_author_year_match,1,Primary damage/transplant study with growth responses under temperature and disturbance.
4,mechanism_narrative,narrative_not_effect_size,0,2f44d6fc-1aa4-4747-a000-1c5be042d723,D’Angelo et al. - 2012 - Locally accelerated growth is part of the innate immune response and repair mechanisms in reef-build.pdf,literature/MECHANISMS_ONLY/D’Angelo et al. - 2012 - Locally accelerated growth is part of the innate immune response and repair mechanisms in reef-build.pdf,local_pdf_available,MECHANISMS_ONLY,include_mechanism_only,not_for_extraction,mechanism,,,1,1,not_applicable,0,"[Narrative/Mechanism Only] The study lacks extractable quantitative macroscopic data for continuous temporal healing rates or whole-colony growth costs, focusing instead on cellular biomarkers. || [Narrative/Mechanism Only] Excellent mechanistic study documenting the innate immune response and localized accelerated cellular growth (Bin 5), but it lacks the extractable macroscopic tissue regeneration data needed for Bins 1–4."
4,mechanism_narrative,narrative_not_effect_size,0,da92c7b5-90a6-48e9-a3d2-259a6f48a6ad,Han et al. - 2025 - In-depth single-cell transcriptomic exploration of the regenerative dynamics in stony coral.pdf,literature/MECHANISMS_ONLY/Han et al. - 2025 - In-depth single-cell transcriptomic exploration of the regenerative dynamics in stony coral.pdf,local_pdf_available,MECHANISMS_ONLY,include_mechanism_only,not_for_extraction,mechanism,,,1,1,not_applicable,0,"Single-cell regenerative dynamics paper for mechanistic synthesis, not macro-response extraction."
4,mechanism_narrative,narrative_not_effect_size,0,bbeda1b0-0f29-4d5b-aca5-7a930eb1be76,Levanoni - 2021 - Coral Tissue Growth and Regeneration Conjoin the Advent of Adult Stem Cell-Like Cells.pdf,literature/MECHANISMS_ONLY/Levanoni - 2021 - Coral Tissue Growth and Regeneration Conjoin the Advent of Adult Stem Cell-Like Cells.pdf,local_pdf_available,MECHANISMS_ONLY,include_mechanism_only,not_for_extraction,mechanism,,,1,1,not_applicable,0,Stem-cell regeneration thesis relevant to mechanisms rather than pooled macro endpoints.
4,mechanism_narrative,narrative_not_effect_size,0,bf7c803e-e2d9-4ba0-9d47-d645896f4be4,Levanoni et al. - 2024 - Coral Tissue Regeneration and Growth Is Associated with the Presence of Stem-like Cells.pdf,literature/MECHANISMS_ONLY/Levanoni et al. - 2024 - Coral Tissue Regeneration and Growth Is Associated with the Presence of Stem-like Cells.pdf,local_pdf_available,MECHANISMS_ONLY,include_mechanism_only,not_for_extraction,mechanism,,,1,1,not_applicable,0,"[Narrative/Mechanism Only] While it lacks extractable macroscopic regeneration rates in the text (Bin 1), the paper provides exceptional mechanistic data (Bin 5) regarding the mobilization of adult stem cell-like cells, Piwi/pH3 expression, and the formation of a regenerating ""addendum"" [1, 4]."
4,mechanism_narrative,narrative_not_effect_size,0,3077a17c-6c27-4f2e-9b9c-6efea0b17328,Lock et al. - 2022 - Calcium homeostasis disruption initiates rapid growth after micro‐fragmentation in the scleractinian.pdf,literature/MECHANISMS_ONLY/Lock et al. - 2022 - Calcium homeostasis disruption initiates rapid growth after micro‐fragmentation in the scleractinian.pdf,local_pdf_available,MECHANISMS_ONLY,include_mechanism_only,not_for_extraction,mechanism,,,1,1,not_applicable,0,Mechanistic micro-fragmentation paper emphasizing physiology and gene regulation.
4,mechanism_narrative,narrative_not_effect_size,0,66c25dd3-3ef3-4d36-9930-e9b3e852913d,Madeira et al. - 2022 - Does Predation Exacerbate the Risk of Endosymbiont Loss in Heat Stressed Hermatypic Corals Molecula.pdf,literature/MECHANISMS_ONLY/Madeira et al. - 2022 - Does Predation Exacerbate the Risk of Endosymbiont Loss in Heat Stressed Hermatypic Corals Molecula.pdf,local_pdf_available,MECHANISMS_ONLY,include_mechanism_only,not_for_extraction,mechanism,,,1,1,not_applicable,0,Predation-plus-heat physiology paper focused on endosymbiont loss rather than pooled healing/growth endpoints.
4,mechanism_narrative,narrative_not_effect_size,0,9a245adb-106c-490c-947c-09299931b851,Maher et al. - 2019 - Multiple stressors interact primarily through antagonism to drive changes in the coral microbiome.pdf,literature/MECHANISMS_ONLY/Maher et al. - 2019 - Multiple stressors interact primarily through antagonism to drive changes in the coral microbiome.pdf,local_pdf_available,MECHANISMS_ONLY,include_mechanism_only,not_for_extraction,mechanism,,,1,1,not_applicable,0,Microbiome experiment with simulated predation and heat stress; useful mechanistically but not a core macro-endpoint dataset.
4,mechanism_narrative,narrative_not_effect_size,0,86b70912-c65a-4dfd-8cdc-211d14ecd270,Oren et al. - 1997 - Oriented intra-colonial transport of 14C labeled materials during coral regeneration.pdf,literature/MECHANISMS_ONLY/Oren et al. - 1997 - Oriented intra-colonial transport of 14C labeled materials during coral regeneration.pdf,local_pdf_available,MECHANISMS_ONLY,include_mechanism_only,not_for_extraction,mechanism,,,1,1,not_applicable,0,"[Narrative/Mechanism Only] A foundational mechanism paper providing proof of extended colony integration and energetic resource translocation (Bin 5) during wound healing, but lacking extractable macroscopic Bins 1–4 data. || [Narrative/Mechanism Only] An exceptional mechanistic study demonstrating oriented intra-colonial transport of resources to regenerating lesions (colony integration) [1], but it lacks the continuous macroscopic recovery rates required for Bins 1–4 [1, 2]."
4,mechanism_narrative,narrative_not_effect_size,0,dde2eb4e-630f-4dd2-a809-c749772d9523,"Oren et al. - 1998 - Prudent sessile feeding by the corallivore snail, Coralliophila violacea on coral energy sinks.pdf","literature/MECHANISMS_ONLY/Oren et al. - 1998 - Prudent sessile feeding by the corallivore snail, Coralliophila violacea on coral energy sinks.pdf",local_pdf_available,MECHANISMS_ONLY,include_mechanism_only,not_for_extraction,mechanism,,,1,1,not_applicable,0,"Predator-behavior/energy-sink paper useful for narrative context, but not an extractable wound-response dataset."
4,mechanism_narrative,narrative_not_effect_size,0,2e735d26-55d4-4833-a8a9-56496e2d0d3c,Palmer et al. - 2011 - Corals Use Similar Immune Cells and Wound-Healing Processes as Those of Higher Organisms.pdf,literature/MECHANISMS_ONLY/Palmer et al. - 2011 - Corals Use Similar Immune Cells and Wound-Healing Processes as Those of Higher Organisms.pdf,local_pdf_available,MECHANISMS_ONLY,include_mechanism_only,not_for_extraction,mechanism,,,1,1,not_applicable,0,Important mechanistic wound-healing paper with immune-cell focus.
4,mechanism_narrative,narrative_not_effect_size,0,b2fc2ce3-e11e-4453-a3be-0df3d15d5454,Paradis et al. - 2019 - Compound effects of thermal stress and tissue abrasion on photosynthesis and respiration in the reef.pdf,literature/MECHANISMS_ONLY/Paradis et al. - 2019 - Compound effects of thermal stress and tissue abrasion on photosynthesis and respiration in the reef.pdf,local_pdf_available,MECHANISMS_ONLY,include_mechanism_only,not_for_extraction,mechanism,,,1,1,not_applicable,0,"[Narrative/Mechanism Only] This is a highly relevant physiological study demonstrating that abrasion combined with thermal stress severely limits coral energy balance (Bin 5), but it lacks the extractable macroscopic tissue/calcification outcomes necessary for Bins 1–4. || [Narrative/Mechanism Only] This is a highly relevant physiological study demonstrating that abrasion combined with thermal stress severely limits coral energy balance [16], but it lacks the extractable macroscopic tissue/calcification outcomes necessary for Bins 1–4 [13]."
4,mechanism_narrative,narrative_not_effect_size,0,6587b0e6-d462-492e-b2aa-177f3d11247d,Renegar - 2015 - Histology and ultrastructure of Montastraea cavernosa  and Porites astreoides during regeneration an.pdf,literature/MECHANISMS_ONLY/Renegar - 2015 - Histology and ultrastructure of Montastraea cavernosa  and Porites astreoides during regeneration an.pdf,local_pdf_available,MECHANISMS_ONLY,include_mechanism_only,not_for_extraction,mechanism,,,1,1,not_applicable,0,Dissertation focused on histology and ultrastructure during regeneration and recruitment.
4,mechanism_narrative,narrative_not_effect_size,0,3c3ec990-34c7-4bdb-bb49-e8d31bf6c201,Renegar et al. - Coral Ultrastructural Response to Elevated pCO2 and Nutrients During Tissue Repair and Regeneration.pdf,literature/MECHANISMS_ONLY/Renegar et al. - Coral Ultrastructural Response to Elevated pCO2 and Nutrients During Tissue Repair and Regeneration.pdf,local_pdf_available,MECHANISMS_ONLY,include_mechanism_only,not_for_extraction,mechanism,,,1,1,not_applicable,0,Ultrastructural/tissue-repair paper better suited for mechanistic narrative than pooled macro endpoints.
4,mechanism_narrative,narrative_not_effect_size,0,c7986629-6d1d-454e-891d-dbd1b6664310,Rinkevich - 1996 - Do reproduction and regeneration in damaged corals compete for energy allocation.pdf,literature/MECHANISMS_ONLY/Rinkevich - 1996 - Do reproduction and regeneration in damaged corals compete for energy allocation.pdf,local_pdf_available,MECHANISMS_ONLY,include_mechanism_only,not_for_extraction,mechanism,,,1,1,not_applicable,0,"Conceptual note framing the regeneration-reproduction trade-off; useful for hypothesis context, not effect-size extraction."
4,mechanism_narrative,narrative_not_effect_size,0,e2690aff-5a20-4205-9f93-4c0f46c8d749,Rodríguez-Villalobos et al. - 2016 - Wound repair in Pocillopora.pdf,literature/MECHANISMS_ONLY/Rodríguez-Villalobos et al. - 2016 - Wound repair in Pocillopora.pdf,local_pdf_available,MECHANISMS_ONLY,include_mechanism_only,not_for_extraction,mechanism,,,1,1,not_applicable,0,Wound-repair paper focused on mechanistic/histological characterization in Pocillopora.
4,mechanism_narrative,narrative_not_effect_size,0,4bbb3e36-0aa5-4900-b239-5002ab60869e,Traylor-Knowles - 2016 - Distinctive wound-healing characteristics in the corals Pocillopora damicornis and Acropora hyacinth.pdf,literature/MECHANISMS_ONLY/Traylor-Knowles - 2016 - Distinctive wound-healing characteristics in the corals Pocillopora damicornis and Acropora hyacinth.pdf,local_pdf_available,MECHANISMS_ONLY,include_mechanism_only,not_for_extraction,mechanism,,,1,1,not_applicable,0,Mechanistic wound-healing comparison emphasizing cellular and immune characteristics rather than extractable macro-rate data.
4,mechanism_narrative,narrative_not_effect_size,0,52ab8446-3076-4c6b-84e1-6fcad1419ebf,Van De Water et al. - 2015 - Elevated seawater temperatures have a limited impact on the coral immune response following physical.pdf,literature/MECHANISMS_ONLY/Van De Water et al. - 2015 - Elevated seawater temperatures have a limited impact on the coral immune response following physical.pdf,local_pdf_available,MECHANISMS_ONLY,include_mechanism_only,not_for_extraction,mechanism,,,1,1,not_applicable,0,Mechanistic immune-response study following physical damage under elevated temperature.
4,mechanism_narrative,narrative_not_effect_size,0,f14968a0-2ca3-4c70-8902-48fef9e009ea,Van De Water et al. - 2015 - The coral immune response facilitates protection against microbes during tissue regeneration.pdf,literature/MECHANISMS_ONLY/Van De Water et al. - 2015 - The coral immune response facilitates protection against microbes during tissue regeneration.pdf,local_pdf_available,MECHANISMS_ONLY,include_mechanism_only,not_for_extraction,mechanism,,,1,1,not_applicable,0,Mechanistic immune/microbe paper documenting rapid tissue regeneration without pooled macro effect sizes.
4,mechanism_narrative,narrative_not_effect_size,0,e7ee472d-e9fc-4023-a4ff-b860c0de5b21,Work and Aeby - 2010 - Wound repair in Montipora capitata.pdf,literature/MECHANISMS_ONLY/Work and Aeby - 2010 - Wound repair in Montipora capitata.pdf,local_pdf_available,MECHANISMS_ONLY,include_mechanism_only,not_for_extraction,mechanism,,,1,1,not_applicable,0,"[Narrative/Mechanism Only] While deficient in continuous macroscopic recovery rates with extractable variance for Bins 1–4, this is a foundational mechanistic pathology paper (Bin 5). It provides critical cellular-level evidence showing that perforate corals like *Montipora* can regenerate via pluripotential basal body wall cells (forming ""islands of regeneration"") rather than relying strictly on tissue migration from the wound edge or an amoebocyte inflammatory response [2, 3]. || [Narrative/Mechanism Only] While deficient in the continuous macroscopic recovery rates and extractable variances required for Bins 1–4, this is a foundational mechanistic pathology paper (Bin 5). It provides critical cellular-level evidence showing that perforate corals like *Montipora* can regenerate via pluripotential basal body wall cells—forming ""islands of regeneration"" from the calicodermis—rather than relying strictly on tissue migration from the wound edge or a pronounced amoebocyte inflammatory response [2, 3, 7]."
4,mechanism_narrative,narrative_not_effect_size,0,433e1015-ffac-46ef-ba6e-e4c132eac52b,Xu et al. - 2023 - Wound healing and regeneration in the reef building coral Acropora millepora.pdf,literature/MECHANISMS_ONLY/Xu et al. - 2023 - Wound healing and regeneration in the reef building coral Acropora millepora.pdf,local_pdf_available,MECHANISMS_ONLY,include_mechanism_only,not_for_extraction,mechanism,,,1,1,not_applicable,0,Recent regeneration paper better positioned as mechanism synthesis unless full macro effect sizes are recovered later.
