reaudit_row_type,visual_reaudit_status,crop_readiness,extractability_class,queue_id,source_id,paper_title,response_type,candidate_descriptor,candidate_type,candidate_label,pdf_page,source_page_render,render_status,image_width,image_height,image_nonblank,candidate_text,caption_audit_status,caption_rejection_reason,original_candidate_type,original_candidate_label,original_candidate_page,audit_file,recommended_action
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-635d9cb2-reproduction,635d9cb2-270b-4bcc-b676-c84b81b0620b,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,reproduction,figure:Figure 5:p6,figure,Figure 5,6,digitization/figures/source_pages/635d9cb2__page-006.png,already_rendered,1498,1948,yes,Figure 5. Comparison of fecundity between the upper and the lower surfaces of Acropora palmata. Mean area fertility: mean number of fertile polyps per square centimeter; mean fertile polyp fecundity: mean number of eggs per fertile polyp. The diagonal line indicates equal numbers on both surfaces.,accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-635d9cb2-reproduction,635d9cb2-270b-4bcc-b676-c84b81b0620b,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,reproduction,figure:Figure 6:p6,figure,Figure 6,6,digitization/figures/source_pages/635d9cb2__page-006.png,already_rendered,1498,1948,yes,"Figure 6. Comparison of fecundity between vertical and horizontal surfaces of Siderastrea siderea. For each surface on each colony, relative gonad lengths and relative fecundity are plotted relative to the largest estimates in any colony.",accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-635d9cb2-reproduction,635d9cb2-270b-4bcc-b676-c84b81b0620b,Soong and Lang - 1992 - Reproductive Integration in Reef Corals.pdf,reproduction,figure:Figure 2:p4,figure,Figure 2,4,digitization/figures/source_pages/635d9cb2__page-004.png,already_rendered,1495,1945,yes,"Figure 2. Fecundity of polyps within colonies of Siderastrea radians. Fecundity: mean number of eggs per polyp, based on five polyps per location in each colony. Penultimate polyp: row of polyps immediately adjacent to margin polyps. Difference significant among the three groups.",accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,table_transcription_candidate,DIG-6da70b1c-rate,6da70b1c-7428-4a76-904c-b69d981f2824,Sabine et al. - 2015 - Environmental conditions influence tissue regeneration rates in scleractinian corals.pdf,rate,table:Table 7:p7,table,Table 7,7,digitization/figures/source_pages/6da70b1c__page-007.png,already_rendered,1530,1980,yes,"Table 7. Results of ANCOVA with repeated measures assessing the effects of time, site, initial lesion area:colony area, and initial lesion perimeter on lesion recovery rates.",accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-6da70b1c-rate,6da70b1c-7428-4a76-904c-b69d981f2824,Sabine et al. - 2015 - Environmental conditions influence tissue regeneration rates in scleractinian corals.pdf,rate,figure:Fig. 6:p7,figure,Fig. 6,7,digitization/figures/source_pages/6da70b1c__page-007.png,already_rendered,1530,1980,yes,Fig. 6. Mean overall daily tissue regeneration rates +/- SE by site. Means labeled with the same letters are not significantly different (Tukey HSD post hoc test).,accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,table_transcription_candidate,DIG-6da70b1c-rate,6da70b1c-7428-4a76-904c-b69d981f2824,Sabine et al. - 2015 - Environmental conditions influence tissue regeneration rates in scleractinian corals.pdf,rate,table:Table 2:p4,table,Table 2,4,digitization/figures/source_pages/6da70b1c__page-004.png,already_rendered,1530,1980,yes,"Table 2. Results of multiple regression examining effects of environmental variables on lesion recovery rates, including Variance Inflation Factor (VIF) scores.",accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-6dffe94d-growth,6dffe94d-a664-4a6c-8daf-f25ecfa5b50d,"Ward - 1995 - The effect of damage on the growth, reproduction and storage of lipids in the scleractinian coral Po.pdf",growth,figure:Fig. 1:p6,figure,Fig. 1,6,digitization/figures/source_pages/6dffe94d__page-006.png,already_rendered,1170,1710,yes,"Fig. 1. Growth, as linear extension, of colonies of P. damicornis at Rottnest Island. Treatments are controls, fragmentation, dislodged, and fragmentation plus dislodgement. Error bars are standard errors.",accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,table_transcription_candidate,DIG-6dffe94d-growth,6dffe94d-a664-4a6c-8daf-f25ecfa5b50d,"Ward - 1995 - The effect of damage on the growth, reproduction and storage of lipids in the scleractinian coral Po.pdf",growth,table:Table 3:p7,table,Table 3,7,digitization/figures/source_pages/6dffe94d__page-007.png,already_rendered,1175,1713,yes,"Table 3. Three-factor orthogonal analysis of variance information for growth, as cumulative linear extension, of corals from Little Salmon Bay and Mary Cove between 17th December and 10th June, 1989.",accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,table_transcription_candidate,DIG-6dffe94d-reproduction,6dffe94d-a664-4a6c-8daf-f25ecfa5b50d,"Ward - 1995 - The effect of damage on the growth, reproduction and storage of lipids in the scleractinian coral Po.pdf",reproduction,table:Table 4:p10,table,Table 4,10,digitization/figures/source_pages/6dffe94d__page-010.png,already_rendered,1170,1710,yes,"Table 4. Analysis of variance comparing index of reproductive potential for fragmented, dislodged and control corals from Little Salmon Bay and Mary Cove.",accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-6dffe94d-reproduction,6dffe94d-a664-4a6c-8daf-f25ecfa5b50d,"Ward - 1995 - The effect of damage on the growth, reproduction and storage of lipids in the scleractinian coral Po.pdf",reproduction,figure:Fig. 3:p9,figure,Fig. 3,9,digitization/figures/source_pages/6dffe94d__page-009.png,already_rendered,1170,1710,yes,"Fig. 3. The standardised number of larvae captured at the new moon in March, 1989 from colonies of P. damicornis at Rottnest Island. Treatments are controls, fragmentation, dislodged, and fragmentation plus dislodgement; error bars are standard errors.",accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,table_transcription_candidate,DIG-6dffe94d-survival,6dffe94d-a664-4a6c-8daf-f25ecfa5b50d,"Ward - 1995 - The effect of damage on the growth, reproduction and storage of lipids in the scleractinian coral Po.pdf",survival,table:Table 2:p6,table,Table 2,6,digitization/figures/source_pages/6dffe94d__page-006.png,already_rendered,1170,1710,yes,Table 2. The number of corals from Little Salmon Bay and Mary Cove which died during the study period.,accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-6f750c49-rate,6f750c49-3261-482c-ade2-373835f7cf40,Paz-García - 2006 - Temporal variation in the regeneration rate of artificial lesions in two morphotypes of Porites pana.pdf,rate,figure:Figure 3:p5,figure,Figure 3,5,digitization/figures/source_pages/6f750c49__page-005.png,already_rendered,1530,1980,yes,"Figure 3. Curve of lesion regeneration in Porites panamensis morphotypes. (a) Massive colonies and (b) columnar colonies, with cold and warm season fitted models.",accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-6f750c49-rate,6f750c49-3261-482c-ade2-373835f7cf40,Paz-García - 2006 - Temporal variation in the regeneration rate of artificial lesions in two morphotypes of Porites pana.pdf,rate,figure:Figure 4:p5,figure,Figure 4,5,digitization/figures/source_pages/6f750c49__page-005.png,already_rendered,1530,1980,yes,"Figure 4. Percentage of lesions with complete regeneration, partial regeneration and algal colonization in massive (grey) and columnar (black) colonies of Porites panamensis during the warm and cold seasons.",accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,table_transcription_candidate,DIG-84a7b2a4-rate,84a7b2a4-6982-4dce-a39a-2d4f07d0176b,Oren et al. - 1997 - Effect of lesion size and shape on regeneration of the Red Sea coral Favia favus.pdf,rate,table:Table 3:p6,table,Table 3,6,digitization/figures/source_pages/84a7b2a4__page-006.png,already_rendered,1462,2082,yes,Table 3. One-way ANOVA of the NFT/P ratios attained during the first month. Definitions of lesion type abbreviations are given in Table 1.,accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,table_transcription_candidate,DIG-84a7b2a4-rate,84a7b2a4-6982-4dce-a39a-2d4f07d0176b,Oren et al. - 1997 - Effect of lesion size and shape on regeneration of the Red Sea coral Favia favus.pdf,rate,table:Table 1:p5,table,Table 1,5,digitization/figures/source_pages/84a7b2a4__page-005.png,already_rendered,1462,2082,yes,"Table 1. Percent reduction of lesion areas during the first, second, and third monthly intervals and during the entire 0-90 d study period for the five lesion types.",accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-8c205a55-rate,8c205a55-4093-46c5-a7c2-e356c8bf6a7c,Nagelkerken and Bak - 1998 - Differential regeneration of artificial lesions among sympatric morphs of the Caribbean corals Porit.pdf,rate,figure:Fig. 2:p3,figure,Fig. 2,3,digitization/figures/source_pages/8c205a55__page-003.png,already_rendered,1463,1973,yes,Fig. 2. Regression slopes of lesion recovery (lesion size vs time) for the different morphs of Porites astreoides and Stephanocoenia michelinii and species/morphs of Madracis.,accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-9c887b4c-rate,9c887b4c-dae5-4725-96db-948c2491e53d,Titlyanov et al. - 2006 - Three stages of injuries regeneration on scleractinian corals.pdf,rate,figure:Fig. 2:p5,figure,Fig. 2,5,digitization/figures/source_pages/9c887b4c__page-005.png,already_rendered,1438,1943,yes,"Fig. 2. Growth rate and regeneration of lesions on fragments of the corals Porites lutea and Porites cylindrica inflicted with different injury types and maintained in aquaria under moderate light intensity during two winter months. Means +/- SD, n = 8.",accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-9c887b4c-rate,9c887b4c-dae5-4725-96db-948c2491e53d,Titlyanov et al. - 2006 - Three stages of injuries regeneration on scleractinian corals.pdf,rate,figure:Fig. 3:p8,figure,Fig. 3,8,digitization/figures/source_pages/9c887b4c__page-008.png,already_rendered,1438,1943,yes,"Fig. 3. Regeneration rate of Water-Pik injury at the different positions on the fragments of Porites lutea maintained in aquaria at 30% PAR0 during the winter and spring periods. Means +/- SD, n = 5.",accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-9c887b4c-rate,9c887b4c-dae5-4725-96db-948c2491e53d,Titlyanov et al. - 2006 - Three stages of injuries regeneration on scleractinian corals.pdf,rate,figure:Fig. 4:p8,figure,Fig. 4,8,digitization/figures/source_pages/9c887b4c__page-008.png,already_rendered,1438,1943,yes,"Fig. 4. Regeneration rate of Water-Pik injury at the different position of lesions on the fragments of Porites lutea maintained in aquaria at different irradiance levels during the experiment from May 10, 2003 to July 10, 2003. Means +/- SD, n = 5.",accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-9cbae935-growth,9cbae935-6259-4ba6-a2ec-44d3f3bc0902,Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,growth,figure:Fig. 2:p3,figure,Fig. 2,3,digitization/figures/source_pages/9cbae935__page-003.png,already_rendered,1495,1963,yes,Fig. 2. Acropora pulchra. Mean monthly growth rates (cm/month) of transplants from December 1980 to March 1982. Solid lines represent significant differences and dashed lines insignificant differences.,accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,table_transcription_candidate,DIG-9cbae935-growth,9cbae935-6259-4ba6-a2ec-44d3f3bc0902,Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,growth,table:Table 1:p4,table,Table 1,4,digitization/figures/source_pages/9cbae935__page-004.png,already_rendered,1495,1963,yes,"Table 1. Acropora pulchra. Regeneration and growth of broken branches, including length of new growth, growth period, and projected growth rate.",accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,table_transcription_candidate,DIG-9cbae935-growth,9cbae935-6259-4ba6-a2ec-44d3f3bc0902,Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,growth,table:Table 3:p5,table,Table 3,5,digitization/figures/source_pages/9cbae935__page-005.png,already_rendered,1495,1963,yes,"Table 3. Acropora pulchra. Correlation coefficients showing the relationship between biological parameters, including growth rates, zero growth, percentage mortality, and budding, and the environmental factors day length and temperature.",accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,table_transcription_candidate,DIG-9cbae935-growth,9cbae935-6259-4ba6-a2ec-44d3f3bc0902,Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,growth,table:Table 4:p6,table,Table 4,6,digitization/figures/source_pages/9cbae935__page-006.png,already_rendered,1495,1963,yes,"Table 4. Acropora pulchra. Projected annual growth rates for Site A, Site B, Site D and mean controls under different observation periods.",accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-9cbae935-survival,9cbae935-6259-4ba6-a2ec-44d3f3bc0902,Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,survival,figure:Fig. 4:p4,figure,Fig. 4,4,digitization/figures/source_pages/9cbae935__page-004.png,already_rendered,1495,1963,yes,Fig. 4. Acropora pulchra. Percentage mortalities of branches of transplants for each monthly interval from October 1980 to September 1981 and for the period September 1981-March 1982.,accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,table_transcription_candidate,DIG-9cbae935-survival,9cbae935-6259-4ba6-a2ec-44d3f3bc0902,Yap and Gomez - 1984 - Growth of Acropora pulchra II. Responses of natural and transplanted colonies to temperature and da.pdf,survival,table:Table 3:p5,table,Table 3,5,digitization/figures/source_pages/9cbae935__page-005.png,already_rendered,1495,1963,yes,"Table 3. Acropora pulchra. Correlation coefficients showing the relationship between biological parameters, including growth rates, zero growth, percentage mortality, and budding, and the environmental factors day length and temperature.",accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-9d6998fc-growth,9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,growth,figure:FIG. 2:p6,figure,FIG. 2,6,digitization/figures/source_pages/9d6998fc__page-006.png,already_rendered,1418,1890,yes,"FIG. 2. Effects of predation by Coralliophila abbreviata and nutrient enrichment on (A) full colony mortality, (B) tissue loss per coral colony, (C) growth as total linear extension of all branches, and (D) turf algae colonization. Error bars represent standard error of the mean.",accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,table_transcription_candidate,DIG-9d6998fc-growth,9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,growth,table:Table 2:p8,table,Table 2,8,digitization/figures/source_pages/9d6998fc__page-008.png,already_rendered,1418,1890,yes,TABLE 2. Significant correlations among microbial OTUs in coral microbiomes and metrics of coral health. P-values are false discovery rate corrected.,accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-9d6998fc-survival,9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,survival,figure:FIG. 2:p6,figure,FIG. 2,6,digitization/figures/source_pages/9d6998fc__page-006.png,already_rendered,1418,1890,yes,"FIG. 2. Effects of predation by Coralliophila abbreviata and nutrient enrichment on (A) full colony mortality, (B) tissue loss per coral colony, (C) growth as total linear extension of all branches, and (D) turf algae colonization. Error bars represent standard error of the mean.",accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-9d6998fc-survival,9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,survival,figure:FIG. 1:p4,figure,FIG. 1,4,digitization/figures/source_pages/9d6998fc__page-004.png,already_rendered,1418,1890,yes,"FIG. 1. (A) Coralliophila abbreviata on Acropora cervicornis creating feeding scars, (B) tissue sloughing after snail removal, and (C) tissue sloughing leading to rapid coral mortality.",accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,table_transcription_candidate,DIG-9d6998fc-survival,9d6998fc-caf1-4dbd-883f-ad9b9184d062,Shaver et al. - 2017 - Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.pdf,survival,table:Table 2:p8,table,Table 2,8,digitization/figures/source_pages/9d6998fc__page-008.png,already_rendered,1418,1890,yes,TABLE 2. Significant correlations among microbial OTUs in coral microbiomes and metrics of coral health. P-values are false discovery rate corrected.,accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-9f560a14-survival,9f560a14-a39a-4d71-8d68-9c14a4001c75,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,survival,figure:Figure 1:p3,figure,Figure 1,3,digitization/figures/source_pages/9f560a14__page-003.png,already_rendered,1489,1956,yes,Figure 1. Percentage of nubbins infected in disease transmission experiments involving the butterflyfish Chaetodon plebeius and the snail Drupella under brown band and black band disease treatments and controls.,accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-9f560a14-survival,9f560a14-a39a-4d71-8d68-9c14a4001c75,Nicolet et al. - 2018 - Predation scars may influence host susceptibility to pathogens evaluating the role of corallivores.pdf,survival,figure:Figure 2:p4,figure,Figure 2,4,digitization/figures/source_pages/9f560a14__page-004.png,already_rendered,1489,1956,yes,"Figure 2. Table plot illustrating the proportion of healthy and infected nubbins in relation to caging treatment, disease type, and reef site. The field experiment ran for 7 days and was monitored every second day; N = 96 nubbins overall.",accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-9f7a74ab-rate,9f7a74ab-485d-44be-88c3-28c6b4a7c491,Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,rate,figure:Fig. 2:p5,figure,Fig. 2,5,digitization/figures/source_pages/9f7a74ab__page-005.png,already_rendered,1170,1710,yes,Fig. 2. Correlation of tissue regeneration and fracture orientation in damaged polyps (n = 18) of Fungia granulosa at 8 months after breakage. Only corals with 10-50% breakage are shown. See Fig. 1 for explanation of fracture orientation.,accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-9f7a74ab-survival,9f7a74ab-485d-44be-88c3-28c6b4a7c491,Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,survival,figure:Fig. 3:p6,figure,Fig. 3,6,digitization/figures/source_pages/9f7a74ab__page-006.png,already_rendered,1170,1710,yes,Fig. 3. Tissue necrosis in experimentally fragmented polyps of Fungia granulosa. (A) Intact control corals (n = 21). (B) Corals with 10-50% breakage (n = 18). (C) Corals with 51-90% breakage (n = 25). 100% tissue necrosis = dead coral.,accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,table_transcription_candidate,DIG-a3b88246-rate,a3b88246-eb7f-49ed-a997-67c6d36e9413,Oren et al. - 2001 - Colony Integration during Regeneration in the Stony Coral Favia favus.pdf,rate,table:Table 2:p6,table,Table 2,6,digitization/figures/source_pages/a3b88246__page-006.png,already_rendered,1320,1880,yes,TABLE 2. Average percentage (+/- 1 SD) lesion recovery during three consecutive monthly intervals (see Fig. 2 for description of lesion type). Recovery rates (%).,accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-a3b88246-rate,a3b88246-eb7f-49ed-a997-67c6d36e9413,Oren et al. - 2001 - Colony Integration during Regeneration in the Stony Coral Favia favus.pdf,rate,figure:FIG. 3:p7,figure,FIG. 3,7,digitization/figures/source_pages/a3b88246__page-007.png,already_rendered,1320,1880,yes,"FIG. 3. Average percentage recovery rates recorded for the small, intermediate, and large Favia favus colonies during the first month after injury: (a) colonies inflicted with SP lesions (n = 8), (b) colonies inflicted with E-2 lesions (n = 8), and (c) colonies inflicted with E-3 lesions (n = 8). Error bars represent the upper range of the 95% confidence interval for the mean deduced from the calculated percentage data.",accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,table_transcription_candidate,DIG-a3b88246-reproduction,a3b88246-eb7f-49ed-a997-67c6d36e9413,Oren et al. - 2001 - Colony Integration during Regeneration in the Stony Coral Favia favus.pdf,reproduction,table:Table 4:p8,table,Table 4,8,digitization/figures/source_pages/a3b88246__page-008.png,already_rendered,1320,1880,yes,TABLE 4. Two-way analysis of variance examining the effect of lesion type and the distance from the lesion on polyp fecundity of Favia favus (for details see Fig. 5).,accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-a3b88246-reproduction,a3b88246-eb7f-49ed-a997-67c6d36e9413,Oren et al. - 2001 - Colony Integration during Regeneration in the Stony Coral Favia favus.pdf,reproduction,figure:FIG. 5:p8,figure,FIG. 5,8,digitization/figures/source_pages/a3b88246__page-008.png,already_rendered,1320,1880,yes,"FIG. 5. Gray bars depict fecundity in terms of average oocytes per septum (+/- SD) recorded in Favia favus polyps sampled at distances of 1, 7, and 15 cm away from: (a) monthly repeated SP lesions (n = 8), (b) monthly repeated E-3 lesions (n = 8), and (c) monthly repeated E-10 lesions (n = 8). The lesions were inflicted on the upper surface of the colonies in February 1996 and then re-inflicted monthly throughout oogenesis. Black bars present fecundity of intact controls.",accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-a67392b0-growth,a67392b0-7a7e-43ad-917d-94febf750c1a,Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,growth,figure:FIG. 2:p5,figure,FIG. 2,5,digitization/figures/source_pages/a67392b0__page-005.png,already_rendered,1418,1890,yes,FIG. 2. Skeletal growth (mean and 95% CI) of Acropora elseyi as a function of mean current velocity and velocity fluctuations. Data are from corallivorous fish exclusion treatments.,accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-a67392b0-growth,a67392b0-7a7e-43ad-917d-94febf750c1a,Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,growth,figure:FIG. 3:p6,figure,FIG. 3,6,digitization/figures/source_pages/a67392b0__page-006.png,already_rendered,1418,1890,yes,FIG. 3. Skeletal growth (mean and 95% CI) of Acropora elseyi exposed to predators shown as a function of mean current velocity and velocity fluctuations.,accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
accepted_visual_candidate,source_page_image_verified,ready_for_manual_crop_or_table_transcription,quantitative_plot_candidate,DIG-a67392b0-growth,a67392b0-7a7e-43ad-917d-94febf750c1a,Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,growth,figure:FIG. 5:p7,figure,FIG. 5,7,digitization/figures/source_pages/a67392b0__page-007.png,already_rendered,1418,1890,yes,FIG. 5. Difference in growth (mean and 95% CI) of Acropora elseyi between predator-exclusion and predator-exposed treatments as a function of corallivorous fish density and consumer pressure.,accepted,,,,,,"Crop exact figure/table panel from rendered source page; do not pool until panel, axes, units, variance, and sample size are verified."
