source_id,paper_title,response_type,queue_id,original_candidate_rank,original_candidate_type,original_candidate_label,original_candidate_page,audit_status,corrected_candidate_type,corrected_candidate_label,corrected_candidate_page,corrected_candidate_text,reason,needs_manual_visual_review,evidence_method,audit_file,audit_key_status,coverage_status
40359446-8345-4a72-8169-af86ad3de9d6,Lenihan and Edmunds - 2010 - Response of Pocillopora verrucosa to corallivory varies with environmental conditions.pdf,rate,DIG-40359446-rate,3,table,Table 2,7,replace,figure,Fig. 2,8,Fig. 2. Pocillopora verrucosa. Mean percent (+ SE) of lesions healed at the end of the 10 d trials; results from the two trials are pooled.,"Printed Table 2 is on the stated page but reports growth ANOVA, not lesion healing; Fig. 2 is the better rate candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
40359446-8345-4a72-8169-af86ad3de9d6,Lenihan and Edmunds - 2010 - Response of Pocillopora verrucosa to corallivory varies with environmental conditions.pdf,rate,DIG-40359446-rate,4,figure,Fig. 3,8,replace,figure,Fig. 2,8,Fig. 2. Pocillopora verrucosa. Mean percent (+ SE) of lesions healed at the end of the 10 d trials; results from the two trials are pooled.,"Printed Fig. 3 is on the stated page but reports growth after field deployment, not lesion healing; Fig. 2 is the better rate candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
40359446-8345-4a72-8169-af86ad3de9d6,Lenihan and Edmunds - 2010 - Response of Pocillopora verrucosa to corallivory varies with environmental conditions.pdf,rate,DIG-40359446-rate,5,table,Table 4,8,replace,figure,Fig. 2,8,Fig. 2. Pocillopora verrucosa. Mean percent (+ SE) of lesions healed at the end of the 10 d trials; results from the two trials are pooled.,"Printed Table 4 is on the stated page but reports growth ANOVA, not lesion healing; Fig. 2 is the better rate candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
a67392b0-7a7e-43ad-917d-94febf750c1a,Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,growth,DIG-a67392b0-growth,1,figure,FIG. 2,5,keep,figure,FIG. 2,5,FIG. 2. Skeletal growth (mean and 95% CI) of Acropora elseyi as a function of mean current velocity and velocity fluctuations. Data are from corallivorous fish exclusion treatments.,Printed FIG. 2 caption is on the stated page and directly reports skeletal growth versus hydrodynamic conditions.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
a67392b0-7a7e-43ad-917d-94febf750c1a,Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,growth,DIG-a67392b0-growth,2,figure,FIG. 3,6,keep,figure,FIG. 3,6,FIG. 3. Skeletal growth (mean and 95% CI) of Acropora elseyi exposed to predators shown as a function of mean current velocity and velocity fluctuations.,Printed FIG. 3 caption is on the stated page and directly reports skeletal growth for predator-exposed corals.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
a67392b0-7a7e-43ad-917d-94febf750c1a,Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,growth,DIG-a67392b0-growth,3,figure,FIG. 5,7,keep,figure,FIG. 5,7,FIG. 5. Difference in growth (mean and 95% CI) of Acropora elseyi between predator-exclusion and predator-exposed treatments as a function of corallivorous fish density and consumer pressure.,Printed FIG. 5 caption is on the stated page and reports growth differences as a function of corallivore density/pressure.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
a67392b0-7a7e-43ad-917d-94febf750c1a,Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,growth,DIG-a67392b0-growth,4,figure,FIG. 1,3,replace,figure,FIG. 2,5,FIG. 2. Skeletal growth (mean and 95% CI) of Acropora elseyi as a function of mean current velocity and velocity fluctuations. Data are from corallivorous fish exclusion treatments.,"Printed FIG. 1 is on the stated page but is reef bathymetry, not a growth response; FIG. 2 is the better growth candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
a67392b0-7a7e-43ad-917d-94febf750c1a,Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,survival,DIG-a67392b0-survival,1,figure,FIG. 1,3,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Candidate is a real printed caption, but it is not a survival-response figure/table; no printed survival-response candidate was found in this PDF.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
a67392b0-7a7e-43ad-917d-94febf750c1a,Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,survival,DIG-a67392b0-survival,2,figure,FIG. 2,5,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Candidate is a real printed caption, but it is not a survival-response figure/table; no printed survival-response candidate was found in this PDF.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
a67392b0-7a7e-43ad-917d-94febf750c1a,Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,survival,DIG-a67392b0-survival,3,figure,FIG. 3,6,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Candidate is a real printed caption, but it is not a survival-response figure/table; no printed survival-response candidate was found in this PDF.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
a67392b0-7a7e-43ad-917d-94febf750c1a,Lenihan et al. - 2015 - Hydrodynamics influence coral performance through simultaneous direct and indirect effects.pdf,survival,DIG-a67392b0-survival,4,figure,FIG. 5,7,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Candidate is a real printed caption, but it is not a survival-response figure/table; no printed survival-response candidate was found in this PDF.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked,digitization/source_review/agent_audits/figure_candidate_audit_agent2.csv,valid_status,matched_base_candidate
d110a8f5-278e-4ba7-a502-32eb61aed5cb,Lirman et al. - 2010 - Propagation of the threatened staghorn coral Acropora cervicornis methods to minimize the impacts o.pdf,growth,DIG-d110a8f5-growth,1,figure,Fig. 1,3,replace,figure,Fig. 3,4,"Fig. 3 Mean daily growth (cm, SE) of branches from fragmented and unfragmented staghorn colonies. White bars represent growth from the initial sampling period (24-39 d after fragmentation), and black bars represent growth from the complete sampling period (90-129 d after fragmentation). Data from both experiments were pooled for analysis.",Fig. 1 is a real photo caption but not the best printed growth-response data; Fig. 3 directly reports daily branch growth after fragmentation.,false,pdftotext -layout pages 3-4,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
d110a8f5-278e-4ba7-a502-32eb61aed5cb,Lirman et al. - 2010 - Propagation of the threatened staghorn coral Acropora cervicornis methods to minimize the impacts o.pdf,growth,DIG-d110a8f5-growth,2,figure,Fig. 2,4,keep,figure,Fig. 2,4,Fig. 2 Amount of tissue and skeleton (linear length) of staghorn branch tips and branches used in experiment 1 (a) and 2 (b). White bars represent new coral produced by fragmented donor branches; striped bars represent total linear length of all surviving branch tips; black bars represent new coral produced by unfragmented branches in control colonies.,Printed caption on stated page and relevant to growth/productivity and surviving branch-tip output.,false,pdftotext -layout page 4,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
d110a8f5-278e-4ba7-a502-32eb61aed5cb,Lirman et al. - 2010 - Propagation of the threatened staghorn coral Acropora cervicornis methods to minimize the impacts o.pdf,survival,DIG-d110a8f5-survival,1,figure,Fig. 1,3,replace,figure,Fig. 2,4,Fig. 2 Amount of tissue and skeleton (linear length) of staghorn branch tips and branches used in experiment 1 (a) and 2 (b). White bars represent new coral produced by fragmented donor branches; striped bars represent total linear length of all surviving branch tips; black bars represent new coral produced by unfragmented branches in control colonies.,Fig. 1 is a photo caption; Fig. 2 is the only printed figure summarizing surviving branch-tip output.,false,pdftotext -layout pages 3-4,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
d110a8f5-278e-4ba7-a502-32eb61aed5cb,Lirman et al. - 2010 - Propagation of the threatened staghorn coral Acropora cervicornis methods to minimize the impacts o.pdf,survival,DIG-d110a8f5-survival,2,figure,Fig. 2,4,keep,figure,Fig. 2,4,Fig. 2 Amount of tissue and skeleton (linear length) of staghorn branch tips and branches used in experiment 1 (a) and 2 (b). White bars represent new coral produced by fragmented donor branches; striped bars represent total linear length of all surviving branch tips; black bars represent new coral produced by unfragmented branches in control colonies.,Printed caption on stated page; striped bars summarize total length of surviving branch tips.,false,pdftotext -layout page 4,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
070cf5f2-ae03-4d99-8e1b-7e07f8428803,Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,rate,DIG-070cf5f2-rate,1,figure,Fig. 4,1,replace,figure,Fig. 1,1,"Fig. 1 Skeletal growth rate in damaged colonies of S. pistillata. The corals were divided into size groups according to geometric mean radius after breakage; bars show radius, standard deviations, decrease after breakage, and estimated days of growth required to regain original radius.","Original Fig. 4 caption is from an unrelated neighboring Nature article, not the coral regeneration paper.",false,pdftotext -layout page 1,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
070cf5f2-ae03-4d99-8e1b-7e07f8428803,Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,rate,DIG-070cf5f2-rate,2,figure,Figure I,2,replace,figure,Fig. 1,1,"Fig. 1 Skeletal growth rate in damaged colonies of S. pistillata. The corals were divided into size groups according to geometric mean radius after breakage; bars show radius, standard deviations, decrease after breakage, and estimated days of growth required to regain original radius.",Original text is prose describing Figure I on page 2; the printed Fig. 1 caption is on page 1 and is rate-relevant.,false,pdftotext -layout pages 1-2,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
070cf5f2-ae03-4d99-8e1b-7e07f8428803,Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,rate,DIG-070cf5f2-rate,3,figure,Figure 2,2,replace,figure,Fig. 2,2,Fig. 2 Comparison between the mean percentage increase in geometric mean radius per month of damaged corals and intact control corals belonging to the same size interval.,Original text is prose describing Figure 2; corrected to the printed Fig. 2 caption on the same page.,false,pdftotext -layout page 2,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
070cf5f2-ae03-4d99-8e1b-7e07f8428803,Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,rate,DIG-070cf5f2-rate,4,figure,Fig. I,2,replace,figure,Fig. 1,1,"Fig. 1 Skeletal growth rate in damaged colonies of S. pistillata. The corals were divided into size groups according to geometric mean radius after breakage; bars show radius, standard deviations, decrease after breakage, and estimated days of growth required to regain original radius.","Original text is an inline reference to Fig. I, not a printed caption on page 2.",false,pdftotext -layout pages 1-2,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
070cf5f2-ae03-4d99-8e1b-7e07f8428803,Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,rate,DIG-070cf5f2-rate,5,figure,Fig. 2,2,keep,figure,Fig. 2,2,Fig. 2 Comparison between the mean percentage increase in geometric mean radius per month of damaged corals and intact control corals belonging to the same size interval.,Printed caption on stated page and relevant to regeneration/growth rate comparison.,false,pdftotext -layout page 2,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,rate,DIG-f7335f31-rate,1,figure,Fig. 2,4,keep,figure,Fig. 2,4,Fig. 2. Regeneration of the four species used in the long-term sediment stress experiment. Lesion size is given as the mean size of all lesions at a certain time. Fitted regression lines are drawn in graphs. Low: low sedimentation site; High: high sedimentation site.,Printed caption on stated page and directly reports lesion regeneration over time.,false,pdftotext -layout page 4,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,rate,DIG-f7335f31-rate,2,figure,Fig. 3,5,keep,figure,Fig. 3,5,Fig. 3. Regeneration of Montastrea annularis up-current (SedUp) and down-current (SedDown) of the construction site of an artificial beach. Lesion size is the mean size of all lesions at a given time. Fitted regression lines are drawn in graph.,"Printed caption on stated page; page also contains Fig. 4, but Fig. 3 itself is a valid regeneration-rate caption.",false,pdftotext -layout page 5,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,rate,DIG-f7335f31-rate,3,table,Table 2,6,keep,table,Table 2,6,"Table 2. Life history characteristics. Comparison of regeneration, reproduction, growth, polyp position, sediment rejection, and competitive characteristics of the species used in this study.","Printed table caption on stated page; it contains relative regeneration information, though it is secondary to the regression table and figures.",false,pdftotext -layout page 6,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,rate,DIG-f7335f31-rate,4,figure,Fig. 1,2,replace,figure,Fig. 2,4,Fig. 2. Regeneration of the four species used in the long-term sediment stress experiment. Lesion size is given as the mean size of all lesions at a certain time. Fitted regression lines are drawn in graphs. Low: low sedimentation site; High: high sedimentation site.,Fig. 1 is a site map and not a rate-response figure; Fig. 2 is the relevant regeneration-time figure.,false,pdftotext -layout pages 2 and 4,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
f7335f31-f560-4d42-9f0d-52fdbec8ece6,Meesters et al 1992 sedimentation and lesion position.pdf,rate,DIG-f7335f31-rate,5,table,Table 1,5,keep,table,Table 1,5,"Table 1. Results of regression analyses and slope comparisons. Data were fitted to the line Size = C * 10^(b*Time), with C, slope, days to lesion closure, sample size, R2, days included, and slope-comparison probabilities reported.",Printed table caption on stated page and directly reports regression slopes and days to lesion closure.,false,pdftotext -layout page 5,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
c84ce087-58f5-4e19-a373-34f57299f6d0,Meesters et al. - 1994 - Damage and regeneration links to growth in the reef-building coral Montastrea annularis.pdf,growth,DIG-c84ce087-growth,1,figure,Fig. 7,7,keep,figure,Fig. 7,7,"Fig. 7. Montastrea annularis. Mean difference in growth (mg cm-2 d-1, SE) between damaged and undamaged cores relative to the time of lesion infliction. Horizontal line represents equal growth.",Printed caption on stated page and directly shows growth difference after lesion infliction.,false,pdftotext -layout page 7,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
c84ce087-58f5-4e19-a373-34f57299f6d0,Meesters et al. - 1994 - Damage and regeneration links to growth in the reef-building coral Montastrea annularis.pdf,growth,DIG-c84ce087-growth,2,table,Table 3,7,keep,table,Table 3,7,Table 3. Montastrea annularis. Repeated-measures ANOVA on the difference in growth between cores with and without a lesion through time.,Printed table caption on stated page and tests growth differences between damaged and undamaged cores.,false,pdftotext -layout page 7,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
c84ce087-58f5-4e19-a373-34f57299f6d0,Meesters et al. - 1994 - Damage and regeneration links to growth in the reef-building coral Montastrea annularis.pdf,growth,DIG-c84ce087-growth,3,table,Table 4,7,replace,figure,Fig. 7,7,"Fig. 7. Montastrea annularis. Mean difference in growth (mg cm-2 d-1, SE) between damaged and undamaged cores relative to the time of lesion infliction. Horizontal line represents equal growth.","Table 4 concerns growth of undamaged cores through time, not the damage-growth response; Fig. 7 is the better printed growth candidate.",false,pdftotext -layout page 7,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
c84ce087-58f5-4e19-a373-34f57299f6d0,Meesters et al. - 1994 - Damage and regeneration links to growth in the reef-building coral Montastrea annularis.pdf,growth,DIG-c84ce087-growth,4,figure,Fig. 2,5,replace,figure,Fig. 7,7,"Fig. 7. Montastrea annularis. Mean difference in growth (mg cm-2 d-1, SE) between damaged and undamaged cores relative to the time of lesion infliction. Horizontal line represents equal growth.","Fig. 2 is an irradiance/growth calibration, not the damage-growth response; Fig. 7 is the relevant candidate.",false,pdftotext -layout pages 5 and 7,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
c84ce087-58f5-4e19-a373-34f57299f6d0,Meesters et al. - 1994 - Damage and regeneration links to growth in the reef-building coral Montastrea annularis.pdf,growth,DIG-c84ce087-growth,5,figure,Fig. 3,5,replace,figure,Fig. 7,7,"Fig. 7. Montastrea annularis. Mean difference in growth (mg cm-2 d-1, SE) between damaged and undamaged cores relative to the time of lesion infliction. Horizontal line represents equal growth.","Fig. 3 is a handling-effect check, not the damage-growth response; Fig. 7 is the relevant candidate.",false,pdftotext -layout pages 5 and 7,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
c84ce087-58f5-4e19-a373-34f57299f6d0,Meesters et al. - 1994 - Damage and regeneration links to growth in the reef-building coral Montastrea annularis.pdf,rate,DIG-c84ce087-rate,1,figure,Fig. 7,7,replace,figure,Fig. 5,6,Fig. 5. Montastrea annularis. Mean lesion size (SE) at infliction of lesion and subsequently through time. The model Size = S0 + (Smax x 10^(slope x days)) is fitted to lesion-size data.,"Fig. 7 is a growth-difference figure, not lesion regeneration rate; Fig. 5 reports lesion size through time.",false,pdftotext -layout pages 6-7,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
c84ce087-58f5-4e19-a373-34f57299f6d0,Meesters et al. - 1994 - Damage and regeneration links to growth in the reef-building coral Montastrea annularis.pdf,rate,DIG-c84ce087-rate,2,figure,Fig. 5,6,keep,figure,Fig. 5,6,Fig. 5. Montastrea annularis. Mean lesion size (SE) at infliction of lesion and subsequently through time. The model Size = S0 + (Smax x 10^(slope x days)) is fitted to lesion-size data.,Printed caption on stated page and directly reports lesion size through time.,false,pdftotext -layout page 6,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
c84ce087-58f5-4e19-a373-34f57299f6d0,Meesters et al. - 1994 - Damage and regeneration links to growth in the reef-building coral Montastrea annularis.pdf,rate,DIG-c84ce087-rate,3,table,Table 4,7,replace,table,Table 2,6,Table 2. Estimated parameters (SE) in the model Lesion size = S0 + (Smax x 10^(slope x days)). Parameters were estimated by iterative least-squares line fitting.,"Table 4 reports undamaged-core growth, not regeneration rate; Table 2 gives fitted lesion-size model parameters.",false,pdftotext -layout pages 6-7,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
c84ce087-58f5-4e19-a373-34f57299f6d0,Meesters et al. - 1994 - Damage and regeneration links to growth in the reef-building coral Montastrea annularis.pdf,rate,DIG-c84ce087-rate,4,table,Table 3,7,replace,table,Table 2,6,Table 2. Estimated parameters (SE) in the model Lesion size = S0 + (Smax x 10^(slope x days)). Parameters were estimated by iterative least-squares line fitting.,"Table 3 is a growth-difference ANOVA, not a lesion-rate table; Table 2 gives fitted lesion-size model parameters.",false,pdftotext -layout pages 6-7,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
c84ce087-58f5-4e19-a373-34f57299f6d0,Meesters et al. - 1994 - Damage and regeneration links to growth in the reef-building coral Montastrea annularis.pdf,rate,DIG-c84ce087-rate,5,table,Table 2,6,keep,table,Table 2,6,Table 2. Estimated parameters (SE) in the model Lesion size = S0 + (Smax x 10^(slope x days)). Parameters were estimated by iterative least-squares line fitting.,Printed table caption on stated page and relevant to lesion-size/regeneration-rate modeling.,false,pdftotext -layout page 6,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
398d01aa-1e0e-4c46-9989-8490ca8748d5,Meesters et al. - 1996 - Partial Mortality in Three Species of Reef-Building Corals and the Relation with Colony Morphology.pdf,survival,DIG-398d01aa-survival,1,table,Table 4,6,keep,table,Table 4,6,"Table 4. Partial mortality measured as lesion size (cm2) in Acropora palmata, Diploria strigosa, and Porites astreoides. Lesions are grouped into type I and type II; Acropora lesions are separated by branch side.",Printed table caption on stated page and directly reports partial mortality as lesion size.,false,pdftotext -layout page 6,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
398d01aa-1e0e-4c46-9989-8490ca8748d5,Meesters et al. - 1996 - Partial Mortality in Three Species of Reef-Building Corals and the Relation with Colony Morphology.pdf,survival,DIG-398d01aa-survival,2,figure,Figure 3,9,keep,figure,Figure 3,9,Figure 3. Percentage of colonies with and without partial mortality in colony size classes of Diploria strigosa and Porites astreoides. Total number of colonies is shown in white bars.,Printed caption on stated page and directly reports colonies with and without partial mortality.,false,pdftotext -layout page 9,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
398d01aa-1e0e-4c46-9989-8490ca8748d5,Meesters et al. - 1996 - Partial Mortality in Three Species of Reef-Building Corals and the Relation with Colony Morphology.pdf,survival,DIG-398d01aa-survival,3,table,Table 1,5,keep,table,Table 1,5,Table 1. Geometric mean number of lesions per colony and per square meter and percent colonies damaged for the three surveyed species.,Printed table caption on stated page and reports percent colonies damaged.,false,pdftotext -layout page 5,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
398d01aa-1e0e-4c46-9989-8490ca8748d5,Meesters et al. - 1996 - Partial Mortality in Three Species of Reef-Building Corals and the Relation with Colony Morphology.pdf,survival,DIG-398d01aa-survival,4,table,Table 2,5,keep,table,Table 2,5,"Table 2. Acropora palmata. Relation of lesion abundance to reef location, lesion type, and branch side.",Printed table caption on stated page; lesion abundance by branch side/type is relevant to partial mortality.,false,pdftotext -layout page 5,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
398d01aa-1e0e-4c46-9989-8490ca8748d5,Meesters et al. - 1996 - Partial Mortality in Three Species of Reef-Building Corals and the Relation with Colony Morphology.pdf,survival,DIG-398d01aa-survival,5,table,Table 3,6,keep,table,Table 3,6,"Table 3. Number of lesions per branch per colony, including geometric mean of type I and II lesions, damaged branches, and maximum number per branch.",Printed table caption on stated page; lesion counts are relevant to partial mortality.,false,pdftotext -layout page 6,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
f46ad039-b2d6-4a0a-860d-98cf61f2a7de,Miller and Hay - 1998 - Effects of fish predation and seaweed competition on the survival and growth of corals.pdf,growth,DIG-f46ad039-growth,1,figure,Fig. 5A,4,replace,figure,Fig. 5A-C,4,"Fig. 5A-C Results of the experiment with P. porites. Bars represent means + 1 SE. Panels show macroalgal percent cover, coral growth as relative change in buoyant weight, and grazing scars on corals in the six treatment groups.",Original Fig. 5A text is an inline body reference; corrected to the printed Fig. 5A-C caption.,false,pdftotext -layout pages 3-5,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
f46ad039-b2d6-4a0a-860d-98cf61f2a7de,Miller and Hay - 1998 - Effects of fish predation and seaweed competition on the survival and growth of corals.pdf,growth,DIG-f46ad039-growth,2,figure,Fig. 6,5,replace,figure,Fig. 5A-C,4,"Fig. 5A-C Results of the experiment with P. porites. Bars represent means + 1 SE. Panels show macroalgal percent cover, coral growth as relative change in buoyant weight, and grazing scars on corals in the six treatment groups.","Fig. 6 reports seaweed composition, not coral growth; Fig. 5A-C contains the coral growth panel.",false,pdftotext -layout pages 3-5,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
f46ad039-b2d6-4a0a-860d-98cf61f2a7de,Miller and Hay - 1998 - Effects of fish predation and seaweed competition on the survival and growth of corals.pdf,growth,DIG-f46ad039-growth,3,figure,Fig. 2,3,replace,figure,Fig. 5A-C,4,"Fig. 5A-C Results of the experiment with P. porites. Bars represent means + 1 SE. Panels show macroalgal percent cover, coral growth as relative change in buoyant weight, and grazing scars on corals in the six treatment groups.","Fig. 2 is the P. divaricata survival experiment, not growth; Fig. 5A-C contains the growth panel.",false,pdftotext -layout pages 3-5,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
f46ad039-b2d6-4a0a-860d-98cf61f2a7de,Miller and Hay - 1998 - Effects of fish predation and seaweed competition on the survival and growth of corals.pdf,growth,DIG-f46ad039-growth,4,figure,Fig. 4,4,replace,figure,Fig. 5A-C,4,"Fig. 5A-C Results of the experiment with P. porites. Bars represent means + 1 SE. Panels show macroalgal percent cover, coral growth as relative change in buoyant weight, and grazing scars on corals in the six treatment groups.","Fig. 4 reports fish bite rates, not coral growth; Fig. 5A-C contains the growth panel.",false,pdftotext -layout pages 3-5,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
f46ad039-b2d6-4a0a-860d-98cf61f2a7de,Miller and Hay - 1998 - Effects of fish predation and seaweed competition on the survival and growth of corals.pdf,survival,DIG-f46ad039-survival,1,figure,Fig. 2,3,keep,figure,Fig. 2,3,Fig. 2 Results of the experiment with P. divaricata. Bars represent means + 1 SE; treatments with the same letter are not significantly different by Dunn post hoc pairwise comparisons. Surrounding text identifies the plotted response as 48-hour survivorship.,Printed caption on stated page; surrounding results text identifies the response as P. divaricata survivorship.,false,pdftotext -layout page 3,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
f46ad039-b2d6-4a0a-860d-98cf61f2a7de,Miller and Hay - 1998 - Effects of fish predation and seaweed competition on the survival and growth of corals.pdf,survival,DIG-f46ad039-survival,2,figure,Fig. 4,4,replace,figure,Fig. 2,3,Fig. 2 Results of the experiment with P. divaricata. Bars represent means + 1 SE; treatments with the same letter are not significantly different by Dunn post hoc pairwise comparisons. Surrounding text identifies the plotted response as 48-hour survivorship.,"Fig. 4 reports predation intensity, not survival; Fig. 2 is the printed survivorship result.",false,pdftotext -layout pages 3-5,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
f46ad039-b2d6-4a0a-860d-98cf61f2a7de,Miller and Hay - 1998 - Effects of fish predation and seaweed competition on the survival and growth of corals.pdf,survival,DIG-f46ad039-survival,3,figure,Fig. 5A,4,replace,figure,Fig. 2,3,Fig. 2 Results of the experiment with P. divaricata. Bars represent means + 1 SE; treatments with the same letter are not significantly different by Dunn post hoc pairwise comparisons. Surrounding text identifies the plotted response as 48-hour survivorship.,"Original Fig. 5A is an inline body reference and the figure is growth/grazing, not survival; Fig. 2 is the survival result.",false,pdftotext -layout pages 3-5,digitization/source_review/agent_audits/figure_candidate_audit_agent3.csv,valid_status,matched_base_candidate
